candidate_id,candidate_version,target_response_class,search_campaign_id,parent_or_anchor_id,search_generation_method,active_parameter_schema,active_parameter_count,canonical_parameter_json,parameter_sha256,source_commit,analysis_commit,registry_commit,qualified_domain_sha256,Tref_K,cleave_G00_eV,cleave_gT_eV_per_K,cleave_sigc0_GPa,cleave_sT_GPa_per_K,cleave_exp_a,cleave_exp_n,cleave_floor_frac,emit_G00_eV,emit_gT_eV_per_K,emit_sigc0_GPa,emit_sT_GPa_per_K,emit_exp_a,emit_exp_n,emit_floor_frac,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,peierls_nu0_s,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_nu0_s,rho_source0_m2,taylor_corr_rho_c_m2,taylor_corr_scale,c_blunt
oneD_v2_dbtt_R_b2538fe6640d6642,oneD_v2_fracture_option_bank_v1,DBTT,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0202500|v913_zeroD_sobol_0027268,ARCHIVED_MORPH_0.50,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.999280030964998,""cleave_G00_eV"":2.8536545826847948,""cleave_exp_a"":0.689066669046313,""cleave_exp_n"":1.9474737112355645,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0030709062342066,""cleave_sT_GPa_per_K"":0.0028962310180068,""cleave_sigc0_GPa"":6.297721663121188,""emit_G00_eV"":3.3300922315653914,""emit_exp_a"":0.3354394705973593,""emit_exp_n"":0.7540547313243142,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.00238136643497275,""emit_sT_GPa_per_K"":-0.00517711427435275,""emit_sigc0_GPa"":4.6007524856563435,""peierls_H0_eV"":4.041300807780551,""peierls_activation_entropy_kB"":-18.988184724003077,""peierls_exp_a"":1.448395521938801,""peierls_exp_n"":1.871259921230376,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":941774034579828.9,""taylor_H0_eV"":1.5348910353340095,""taylor_activation_entropy_kB"":27.240315601229668,""taylor_corr_rho_c_m2"":488990881992549.8,""taylor_corr_scale"":1.2147101773938487,""taylor_exp_a"":0.7048910272121429,""taylor_exp_n"":0.5389550719410181,""taylor_nu0_s"":100000000000.0}",b2538fe6640d6642724d3c1a702bcc290976271a81e9baa22e733c65141a8927,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.8536545826847948,0.0030709062342066,6.297721663121188,0.0028962310180068,0.689066669046313,1.9474737112355645,0.026239358201278,3.3300922315653914,0.00238136643497275,4.6007524856563435,-0.00517711427435275,0.3354394705973593,0.7540547313243142,0.0103682254353579,4.041300807780551,-18.988184724003077,1.448395521938801,1.871259921230376,1000000000000.0,1.5348910353340095,27.240315601229668,0.7048910272121429,0.5389550719410181,100000000000.0,941774034579828.9,488990881992549.8,1.2147101773938487,1.999280030964998
oneD_v2_dbtt_R_c2dabb42101cf812,oneD_v2_fracture_option_bank_v1,DBTT,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0202500,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.702940995854627,""cleave_G00_eV"":1.623963668731628,""cleave_exp_a"":0.4541669420804756,""cleave_exp_n"":2.740225643591671,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0025521865665140663,""cleave_sT_GPa_per_K"":-0.0007563298158554835,""cleave_sigc0_GPa"":10.55714183678247,""emit_G00_eV"":3.38114345618304,""emit_exp_a"":0.2432531368142687,""emit_exp_n"":0.43788840657854566,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.007087166711836618,""emit_sT_GPa_per_K"":-0.007534375211929468,""emit_sigc0_GPa"":1.6625839864848888,""peierls_H0_eV"":3.206199759724107,""peierls_activation_entropy_kB"":-47.210183920055506,""peierls_exp_a"":1.448395521938801,""peierls_exp_n"":1.871259921230376,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1133884674040099.0,""taylor_H0_eV"":1.31810326251791,""taylor_activation_entropy_kB"":38.65403038066854,""taylor_corr_rho_c_m2"":10573536576701.426,""taylor_corr_scale"":0.6272272368043287,""taylor_exp_a"":0.7048910272121429,""taylor_exp_n"":0.5389550719410181,""taylor_nu0_s"":100000000000.0}",c2dabb42101cf8128031f0f082da14fb74123ba518e9982f23bb277d4b140a5d,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,1.623963668731628,0.0025521865665140663,10.55714183678247,-0.0007563298158554835,0.4541669420804756,2.740225643591671,0.026239358201278,3.38114345618304,0.007087166711836618,1.6625839864848888,-0.007534375211929468,0.2432531368142687,0.43788840657854566,0.0103682254353579,3.206199759724107,-47.210183920055506,1.448395521938801,1.871259921230376,1000000000000.0,1.31810326251791,38.65403038066854,0.7048910272121429,0.5389550719410181,100000000000.0,1133884674040099.0,10573536576701.426,0.6272272368043287,2.702940995854627
oneD_v2_dbtt_R_c4859a34963f15af,oneD_v2_fracture_option_bank_v1,DBTT,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0202500,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":4.417075857697392,""cleave_G00_eV"":1.555030574690216,""cleave_exp_a"":0.5540489718738786,""cleave_exp_n"":3.2820365214039224,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.00476129068183239,""cleave_sT_GPa_per_K"":-0.00038266904151011065,""cleave_sigc0_GPa"":8.958192641825189,""emit_G00_eV"":4.0323646931378665,""emit_exp_a"":0.09495684507018155,""emit_exp_n"":0.5958818159366011,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.005791682350533985,""emit_sT_GPa_per_K"":-0.0056532798569228875,""emit_sigc0_GPa"":2.2555982442585365,""peierls_H0_eV"":2.8005356939452675,""peierls_activation_entropy_kB"":-16.08780959512038,""peierls_exp_a"":1.448395521938801,""peierls_exp_n"":1.871259921230376,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1540295264461026.2,""taylor_H0_eV"":0.9384280178774456,""taylor_activation_entropy_kB"":25.766149126325256,""taylor_corr_rho_c_m2"":14521688365779.002,""taylor_corr_scale"":1.0823332580836238,""taylor_exp_a"":0.7048910272121429,""taylor_exp_n"":0.5389550719410181,""taylor_nu0_s"":100000000000.0}",c4859a34963f15af8f0a768e9948a98385802b266845d1c9166f86669cb137c0,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,1.555030574690216,0.00476129068183239,8.958192641825189,-0.00038266904151011065,0.5540489718738786,3.2820365214039224,0.026239358201278,4.0323646931378665,0.005791682350533985,2.2555982442585365,-0.0056532798569228875,0.09495684507018155,0.5958818159366011,0.0103682254353579,2.8005356939452675,-16.08780959512038,1.448395521938801,1.871259921230376,1000000000000.0,0.9384280178774456,25.766149126325256,0.7048910272121429,0.5389550719410181,100000000000.0,1540295264461026.2,14521688365779.002,1.0823332580836238,4.417075857697392
oneD_v2_dbtt_R_c6202fa7a9fd1baf,oneD_v2_fracture_option_bank_v1,DBTT,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0202500,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":3.5261092063708195,""cleave_G00_eV"":4.039939341327376,""cleave_exp_a"":0.3294708936509848,""cleave_exp_n"":2.551694137189805,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.008508386783476696,""cleave_sT_GPa_per_K"":6.478149006786116e-05,""cleave_sigc0_GPa"":4.16405266229612,""emit_G00_eV"":6.258594248875975,""emit_exp_a"":0.2324296140026595,""emit_exp_n"":0.48089256428673904,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.00259607035993785,""emit_sT_GPa_per_K"":-0.0030325441012214616,""emit_sigc0_GPa"":3.9828414501694245,""peierls_H0_eV"":2.9198636017622808,""peierls_activation_entropy_kB"":-57.07386333815644,""peierls_exp_a"":1.448395521938801,""peierls_exp_n"":1.871259921230376,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":362716841727869.06,""taylor_H0_eV"":2.405741127631251,""taylor_activation_entropy_kB"":37.459591269231936,""taylor_corr_rho_c_m2"":14620376893521.01,""taylor_corr_scale"":0.9735631783935513,""taylor_exp_a"":0.7048910272121429,""taylor_exp_n"":0.5389550719410181,""taylor_nu0_s"":100000000000.0}",c6202fa7a9fd1baf38f0c26150ae90b462966caac8e05c0d49988128947bdbc2,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.039939341327376,0.008508386783476696,4.16405266229612,6.478149006786116e-05,0.3294708936509848,2.551694137189805,0.026239358201278,6.258594248875975,0.00259607035993785,3.9828414501694245,-0.0030325441012214616,0.2324296140026595,0.48089256428673904,0.0103682254353579,2.9198636017622808,-57.07386333815644,1.448395521938801,1.871259921230376,1000000000000.0,2.405741127631251,37.459591269231936,0.7048910272121429,0.5389550719410181,100000000000.0,362716841727869.06,14620376893521.01,0.9735631783935513,3.5261092063708195
v913_zeroD_sobol_0202500,oneD_v2_fracture_option_bank_v1,DBTT,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0202500,HISTORICAL_CONTROL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.929164256900549,""cleave_G00_eV"":2.357721022795886,""cleave_exp_a"":0.4968366474844515,""cleave_exp_n"":2.618804107885808,""cleave_floor_frac"":0.026239358201278,""cleave_gT_eV_per_K"":0.0056085130451247,""cleave_sT_GPa_per_K"":-0.0012041387008503,""cleave_sigc0_GPa"":6.7501407796517015,""emit_G00_eV"":3.344896922819316,""emit_exp_a"":0.1572539726179093,""emit_exp_n"":0.5156166724395007,""emit_floor_frac"":0.0103682254353579,""emit_gT_eV_per_K"":0.0061668124636635,""emit_sT_GPa_per_K"":-0.0052233074344694,""emit_sigc0_GPa"":2.7143102660775185,""peierls_H0_eV"":3.525720003992319,""peierls_activation_entropy_kB"":-36.33932862430811,""peierls_exp_a"":1.448395521938801,""peierls_exp_n"":1.871259921230376,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":523948859759023.8,""taylor_H0_eV"":1.4998139148950578,""taylor_activation_entropy_kB"":31.365934647619724,""taylor_corr_rho_c_m2"":22042481205294.297,""taylor_corr_scale"":1.2690231726199324,""taylor_exp_a"":0.7048910272121429,""taylor_exp_n"":0.5389550719410181,""taylor_nu0_s"":100000000000.0}",54104a30a31aa19517810249cb3ea42a346b92670ce3bd4f007110ba3babb1c2,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.357721022795886,0.0056085130451247,6.7501407796517015,-0.0012041387008503,0.4968366474844515,2.618804107885808,0.026239358201278,3.344896922819316,0.0061668124636635,2.7143102660775185,-0.0052233074344694,0.1572539726179093,0.5156166724395007,0.0103682254353579,3.525720003992319,-36.33932862430811,1.448395521938801,1.871259921230376,1000000000000.0,1.4998139148950578,31.365934647619724,0.7048910272121429,0.5389550719410181,100000000000.0,523948859759023.8,22042481205294.297,1.2690231726199324,2.929164256900549
oneD_v2_peak_R_08d3d587dc56027b,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980|v913_zeroD_sobol_0011131,ARCHIVED_MORPH_0.50,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.424663168329676,""cleave_G00_eV"":3.171146620871817,""cleave_exp_a"":0.28600664998992803,""cleave_exp_n"":1.8184835225834575,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.00879082556627685,""cleave_sT_GPa_per_K"":-0.0007498653298243,""cleave_sigc0_GPa"":4.73576893861172,""emit_G00_eV"":2.3481392692556207,""emit_exp_a"":0.3230300085259632,""emit_exp_n"":1.5380874349336966,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":4.796832241120002e-05,""emit_sT_GPa_per_K"":6.64130300283499e-05,""emit_sigc0_GPa"":6.602335496409738,""peierls_H0_eV"":4.209927337760458,""peierls_activation_entropy_kB"":9.085712656378746,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":4647049131263252.0,""taylor_H0_eV"":1.176183578425382,""taylor_activation_entropy_kB"":22.678739354014397,""taylor_corr_rho_c_m2"":3477850040195386.0,""taylor_corr_scale"":1.7595805489093488,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",08d3d587dc56027b4eb2564864fa2fe415282aa3431338a0fee1868bb43be518,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.171146620871817,0.00879082556627685,4.73576893861172,-0.0007498653298243,0.28600664998992803,1.8184835225834575,0.0184513317135146,2.3481392692556207,4.796832241120002e-05,6.602335496409738,6.64130300283499e-05,0.3230300085259632,1.5380874349336966,0.0058420097608974,4.209927337760458,9.085712656378746,1.9097672308795155,1.1372957159765065,1000000000000.0,1.176183578425382,22.678739354014397,0.4561179580539465,1.2506696581840515,100000000000.0,4647049131263252.0,3477850040195386.0,1.7595805489093488,1.424663168329676
oneD_v2_peak_R_0eefba17a2774edd,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.8721566744699059,""cleave_G00_eV"":3.459202266234313,""cleave_exp_a"":1.2031424610746368,""cleave_exp_n"":1.134365930794763,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.011700318880180803,""cleave_sT_GPa_per_K"":-0.0023823350981215198,""cleave_sigc0_GPa"":8.800165258166258,""emit_G00_eV"":1.2613847792296702,""emit_exp_a"":0.12825131487802466,""emit_exp_n"":0.7938900977749822,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":9.523643033278986e-05,""emit_sT_GPa_per_K"":0.0003298405956891706,""emit_sigc0_GPa"":5.631888674075191,""peierls_H0_eV"":9.280294170705274,""peierls_activation_entropy_kB"":0.9164744971121834,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":4.496715483302464e+16,""taylor_H0_eV"":1.231521154471001,""taylor_activation_entropy_kB"":61.11466485165461,""taylor_corr_rho_c_m2"":51585984362170.914,""taylor_corr_scale"":0.9782444336573705,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",0eefba17a2774eddbbcca717071846990902cc16b402e7061b36124304cb3840,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.459202266234313,0.011700318880180803,8.800165258166258,-0.0023823350981215198,1.2031424610746368,1.134365930794763,0.0184513317135146,1.2613847792296702,9.523643033278986e-05,5.631888674075191,0.0003298405956891706,0.12825131487802466,0.7938900977749822,0.0058420097608974,9.280294170705274,0.9164744971121834,1.9097672308795155,1.1372957159765065,1000000000000.0,1.231521154471001,61.11466485165461,0.4561179580539465,1.2506696581840515,100000000000.0,4.496715483302464e+16,51585984362170.914,0.9782444336573705,1.8721566744699059
oneD_v2_peak_R_217a4e337cf79902,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":6.355914105771673,""cleave_G00_eV"":6.078533205209636,""cleave_exp_a"":1.0648951237835473,""cleave_exp_n"":1.898974285253466,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.010321923435429639,""cleave_sT_GPa_per_K"":-9.995398325358083e-05,""cleave_sigc0_GPa"":6.874462123256281,""emit_G00_eV"":1.3826192365392378,""emit_exp_a"":0.057513090629313965,""emit_exp_n"":0.7390975350521524,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.0013055151902973824,""emit_sT_GPa_per_K"":0.0006151339027278963,""emit_sigc0_GPa"":3.402830864820063,""peierls_H0_eV"":8.902058099630057,""peierls_activation_entropy_kB"":10.018728550498885,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.309092103157917e+16,""taylor_H0_eV"":1.8721781672111806,""taylor_activation_entropy_kB"":39.926775007861266,""taylor_corr_rho_c_m2"":161311512172376.1,""taylor_corr_scale"":1.3033673757627144,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",217a4e337cf7990218cdffb95fc7fdcaa628194b6ee2e2cfd719e744936e01e8,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,6.078533205209636,0.010321923435429639,6.874462123256281,-9.995398325358083e-05,1.0648951237835473,1.898974285253466,0.0184513317135146,1.3826192365392378,0.0013055151902973824,3.402830864820063,0.0006151339027278963,0.057513090629313965,0.7390975350521524,0.0058420097608974,8.902058099630057,10.018728550498885,1.9097672308795155,1.1372957159765065,1000000000000.0,1.8721781672111806,39.926775007861266,0.4561179580539465,1.2506696581840515,100000000000.0,1.309092103157917e+16,161311512172376.1,1.3033673757627144,6.355914105771673
oneD_v2_peak_R_2698bc6755c240fc,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.243129436587968,""cleave_G00_eV"":4.875101341871505,""cleave_exp_a"":1.9645792418259007,""cleave_exp_n"":1.7136593677700251,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.006748126438310923,""cleave_sT_GPa_per_K"":-0.0013915091111728836,""cleave_sigc0_GPa"":5.870089566774832,""emit_G00_eV"":3.4901390994612598,""emit_exp_a"":0.136559110448864,""emit_exp_n"":0.9634388629798846,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":-0.00015726690755435055,""emit_sT_GPa_per_K"":0.00023655283434747035,""emit_sigc0_GPa"":13.42461703562483,""peierls_H0_eV"":9.751975186536933,""peierls_activation_entropy_kB"":7.13674319257082,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":4.3433977267991416e+16,""taylor_H0_eV"":1.5682708891345247,""taylor_activation_entropy_kB"":47.4575145020291,""taylor_corr_rho_c_m2"":150947771755104.75,""taylor_corr_scale"":0.41892088498260005,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",2698bc6755c240fc8385c270ff58a9909ce2e8d8b31f06ac687bc9cb91855855,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.875101341871505,0.006748126438310923,5.870089566774832,-0.0013915091111728836,1.9645792418259007,1.7136593677700251,0.0184513317135146,3.4901390994612598,-0.00015726690755435055,13.42461703562483,0.00023655283434747035,0.136559110448864,0.9634388629798846,0.0058420097608974,9.751975186536933,7.13674319257082,1.9097672308795155,1.1372957159765065,1000000000000.0,1.5682708891345247,47.4575145020291,0.4561179580539465,1.2506696581840515,100000000000.0,4.3433977267991416e+16,150947771755104.75,0.41892088498260005,2.243129436587968
oneD_v2_peak_R_2c6f8d95d12dbced,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":6.520997071842368,""cleave_G00_eV"":4.253880759993317,""cleave_exp_a"":0.876590995266733,""cleave_exp_n"":1.7583165274537513,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.011857748340587556,""cleave_sT_GPa_per_K"":-0.0006040903968189635,""cleave_sigc0_GPa"":4.465637489685628,""emit_G00_eV"":2.127811453900995,""emit_exp_a"":0.11464948318332195,""emit_exp_n"":1.196939346822265,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.002439668925631494,""emit_sT_GPa_per_K"":0.0025321952073615985,""emit_sigc0_GPa"":4.4339452595242514,""peierls_H0_eV"":10.456010417364965,""peierls_activation_entropy_kB"":17.758349312670664,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":3.618815436757441e+16,""taylor_H0_eV"":1.1704792049851933,""taylor_activation_entropy_kB"":22.566106909360542,""taylor_corr_rho_c_m2"":49017762677620.47,""taylor_corr_scale"":0.7645595250908833,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",2c6f8d95d12dbced63346589fad99fd182f2c9693346745a95c61bf39bab4e6e,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.253880759993317,0.011857748340587556,4.465637489685628,-0.0006040903968189635,0.876590995266733,1.7583165274537513,0.0184513317135146,2.127811453900995,0.002439668925631494,4.4339452595242514,0.0025321952073615985,0.11464948318332195,1.196939346822265,0.0058420097608974,10.456010417364965,17.758349312670664,1.9097672308795155,1.1372957159765065,1000000000000.0,1.1704792049851933,22.566106909360542,0.4561179580539465,1.2506696581840515,100000000000.0,3.618815436757441e+16,49017762677620.47,0.7645595250908833,6.520997071842368
oneD_v2_peak_R_40dc611f87479dbe,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.4068990036498397,""cleave_G00_eV"":4.068601962037316,""cleave_exp_a"":1.017401808065409,""cleave_exp_n"":0.9483343902196867,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.00868192208533487,""cleave_sT_GPa_per_K"":-0.002226842117459966,""cleave_sigc0_GPa"":8.012946590897913,""emit_G00_eV"":1.1264569539966822,""emit_exp_a"":0.0936942273487843,""emit_exp_n"":0.8280402031597809,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.0004317460422614955,""emit_sT_GPa_per_K"":0.002651392754969424,""emit_sigc0_GPa"":8.13936725697939,""peierls_H0_eV"":7.991328880640355,""peierls_activation_entropy_kB"":3.3469928055122526,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":4.954223531428774e+16,""taylor_H0_eV"":2.1620603133483662,""taylor_activation_entropy_kB"":26.444339577869442,""taylor_corr_rho_c_m2"":44487942988822.305,""taylor_corr_scale"":0.5075411103535612,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",40dc611f87479dbec4e49318c0473b94de5f902c1863e9ff9564d539149b24f3,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.068601962037316,0.00868192208533487,8.012946590897913,-0.002226842117459966,1.017401808065409,0.9483343902196867,0.0184513317135146,1.1264569539966822,0.0004317460422614955,8.13936725697939,0.002651392754969424,0.0936942273487843,0.8280402031597809,0.0058420097608974,7.991328880640355,3.3469928055122526,1.9097672308795155,1.1372957159765065,1000000000000.0,2.1620603133483662,26.444339577869442,0.4561179580539465,1.2506696581840515,100000000000.0,4.954223531428774e+16,44487942988822.305,0.5075411103535612,2.4068990036498397
