material_class,candidate_role,candidate_id,temperature_K,hazard_seed,seed_comparison_status,new_PF_run,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,event_driver_da_block_um,pre_event_tip_radius_um,pre_event_front_width_um,pre_event_backstress_GPa,pre_event_mobile_count,pre_event_retained_count,pre_event_source_multiplicity,pre_event_signed_shielding_MPa_sqrt_m,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,in_avalanche_drive_interpretation,source_steps_file,source_steps_sha256,source_tensor_audit_file,source_tensor_audit_sha256,source_process_zone_state_availability
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,12,0,344,2016.8290233543873,4.8019738651294707e-05,10461216.99075024,17944.562963545526,89.3484737190155,59.93002512708252,62.22736522270742,2.2973400956249024,2.2973400956249024,2.5104906112693453,0.4538488275511154,2.645058984215823,87.23442135716901,2668.221919963664,16237.434853175766,-0.38639178805807056,8.400002116104588e-08,2.000000642529698e-15,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,13,0,345,2016.8290234383874,4.801973865329471e-05,10457769.363183597,18032.43775526319,89.5669769446519,62.22736522270742,64.52470531833232,2.2973400956249024,2.2973400956249024,1.5063098681601659,0.7819415934053341,1.5320951110734073,7.084630974155635,869.2990795377949,16785.575602510875,-0.12500455188413095,1.8934872514364542e-06,4.508304401453986e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,14,0,355,2016.8290253318746,4.801973869837775e-05,10457769.373001816,18143.98381702744,89.84357406372418,64.52470531833232,72.91419034841714,8.389485030084812,8.389485030084812,2.3795173599587556,0.4748016552139948,2.5282046095162394,35.57655726625218,2508.6642735668756,16100.846296052394,-0.3665130466513755,1.7508523342257831e-06,4.168696366834562e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,15,0,365,2016.829027082727,4.8019738740064715e-05,10360537.9106761,19045.000438884366,92.04732858004316,72.91419034841714,80.57571727409683,7.661526925679691,7.661526925679691,2.3600548071164793,0.478179839253955,2.509141429543701,16.507091978116755,2460.897168280923,16082.773756058532,-0.36106639435908644,1.1971928870480042e-06,2.8504623791544836e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,16,0,375,2016.8290282799198,4.801973876856934e-05,10356283.64606565,18624.59660657059,91.02572210142752,80.57571727409683,85.8144981030469,5.238780828950074,5.238780828950074,2.520736024495768,0.4522697910936782,2.653395407800483,56.54292720273495,2762.428784148653,16246.976441862098,-0.40248329070126143,2.5200006348313764e-07,6.000008703852672e-15,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,17,0,378,2016.82902853192,4.801973877456935e-05,10351799.997573275,18558.780463236624,90.86474508186511,85.8144981030469,88.1118381986718,2.2973400956249024,2.2973400956249024,2.647949216112133,0.4345344978550968,2.7623493539923145,175.30512519202898,2846.3616250853406,16397.64631989641,-0.4073886753297118,1.4481133803201374e-06,3.447890979885529e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,18,0,388,2016.8290299800333,4.801973880904826e-05,10348739.206936492,18695.849554467342,91.19967646153108,88.1118381986718,94.44861849005173,6.3367802913799185,6.3367802913799185,2.331619246448166,0.48324127102250375,2.4828413211714193,18.51990753978911,2423.9596117356505,16057.179110288094,-0.35551243559793694,4.200001058052294e-07,9.999996436384911e-15,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,19,0,393,2016.8290304000334,4.8019738819048254e-05,10373445.177519044,22585.495959724947,100.23871974912491,94.44861849005173,96.74569264369183,2.2970741536401054,2.2970741536401054,2.47793446612225,0.458748097960386,2.6148127872863824,6.021046383828319,2700.8780085823005,16199.876185537149,-0.39781248624318366,4.200001058052294e-07,1.0000009988912067e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,20,0,398,2016.8290308200335,4.8019738829048264e-05,10371633.406186787,22518.117224803824,100.0890882578697,96.74569264369183,99.04276679733192,2.297074153640092,2.2970741536401054,2.574615289428763,0.4444901064989027,2.6989648318039174,12.779653022988736,2871.8265002140097,16308.801435286132,-0.4225980634053105,1.1987503967247903e-06,2.8541689953316685e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,R_FINALIST,oneD_v2_peak_R_41f8789bcbc1f097,900.0,8666,CANONICAL_FINALIST_SEED,True,21,0,408,2016.829032018784,4.8019738857589954e-05,10369789.638651224,22440.39488501733,99.9162078569332,99.04276679733192,104.28775434413835,5.244987546806435,5.244987546806435,2.6249255148647315,0.43755466094255036,2.743134651035231,8.00504804119659,3003.7950107980023,16368.048416126903,-0.4416183211786192,,,False,True,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/steps_0900K.csv,095a14cb0f5897969dcc915d0d6696c652dd9ba577d1fc5481eafda9b5920b28,/private/tmp/oneD-v2-peak-dbtt-R-pf-runs/Peak_R/T900K_seed8666/anisotropic_emission_audit_v10174.json,b09bb5d83d49287c78a10fadf25aeb40523c7ee0af1cf55db21578c22999793d,FULL_PERSISTENT_SITE_OBSERVER
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,0,0,167,1402.8000000000022,3.340000000000007e-05,7275851.287968224,7233.054340401603,56.72592145093967,0.0,10.756024230600492,10.756024230600492,10.756024230600492,,,0.05176653801562776,0.26815083609747203,0.8097713575987407,,-0.00010431354025824846,4.200001058052294e-07,1.000000321264849e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,1,0,172,1402.8000004200023,3.3400000010000076e-05,7273418.438896857,8762.914538170377,62.43742493052654,10.756024230600492,13.053364326225395,2.297340095624904,2.2973400956249024,,,0.03664145867009533,0.060043529286311056,0.44109097154136,,-5.952557039467707e-05,1.5658065422030631e-06,3.7281104852543434e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,2,0,182,1402.8000019858089,3.340000004728118e-05,7273418.447015451,8783.073090573247,62.50920042641993,13.053364326225395,19.905154098151304,6.851789771925906,6.85178977192591,,,0.06154304115871717,0.19069690009809112,1.3374355236642108,,-0.0001821561359370739,1.8010723579209298e-06,4.288270313932557e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,3,0,192,1402.8000037868812,3.3400000090163884e-05,7269727.93771296,10148.045071298367,67.19112134323603,19.905154098151304,27.786444721991458,7.881290623840156,7.881290623840153,,,0.03503633781699258,0.02578502452592293,0.4683878897277291,,-6.482832714653015e-05,8.491088010487147e-07,2.021691462242986e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,4,0,202,1402.80000463599,3.34000001103808e-05,7261106.55318929,10897.984853516176,69.62958316644725,27.786444721991458,31.502052548705606,3.715607826714146,3.7156078267141455,,,0.04132645555810301,0.02180954719467014,0.6634701277068722,,-9.238209209448819e-05,1.4083093446970452e-06,3.3531188351094976e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,5,0,212,1402.8000060442994,3.340000014391199e-05,7258582.539314577,11031.66580569424,70.05533976581216,31.502052548705606,37.66465730048409,6.16260475177848,6.16260475177848,,,0.038835757654792934,0.015685221675135023,0.5892371308036262,,-8.012454184793301e-05,1.3551789379562251e-06,3.2266195466347514e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,6,0,222,1402.8000073994783,3.340000017617818e-05,7255076.518316835,11102.809826545768,70.28087273937025,37.66465730048409,43.5947655179845,5.93010821750041,5.93010821750041,,,0.05035986853326047,0.024903466931909334,0.9922439792322173,,-0.00013139351239293404,1.6800004232209176e-07,4.000001285059396e-15,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,7,0,224,1402.8000075674784,3.3400000180178184e-05,7249813.648942488,11245.637936032372,70.73147972541183,43.5947655179845,45.892105613609395,2.2973400956249024,2.2973400956249024,,,0.029416040899010346,0.01219341216917995,0.28922941420355763,,-3.561232187209747e-05,1.4579904927813914e-06,3.471405292127666e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,8,0,234,1402.8000090254689,3.340000021489224e-05,7246219.541787257,11347.888909556848,71.0523150997288,45.892105613609395,52.27210343804276,6.379997824433365,6.379997824433365,,,0.03443699669168769,0.009248997620216077,0.46712372694472976,,-5.882350750895817e-05,1.333246473222971e-06,3.17439488323884e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,9,0,244,1402.8000103587153,3.3400000246636186e-05,7296426.512229734,4427.5465788295005,44.38152946533496,52.27210343804276,58.106235826738384,5.83413238869562,5.834132388695626,,,0.010811164511918703,0.027163692050848898,0.019308605022344764,,-1.7317030974047816e-06,4.200001058052294e-07,1.000000321264849e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,10,0,249,1402.8000107787154,3.340000025663619e-05,7293974.649168075,4636.5738193481975,45.417087941623684,58.106235826738384,60.40357592236329,2.297340095624909,2.2973400956249024,,,0.010520222897766196,0.026454892257851238,0.017707721663123465,,-1.5543260838434783e-06,7.560001904494129e-07,1.800000578276728e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,11,0,258,1402.8000115347156,3.3400000274636195e-05,7292861.413396887,4742.591490729083,45.933395876743816,60.40357592236329,63.661989411134634,3.258413488771341,3.2584134887713407,,,0.013171444054755078,0.04047268641877057,0.029238402054467063,,-2.5082874944760274e-06,4.200001058052294e-07,1.000000321264849e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
Peak,CONTROL,v913_zeroD_sobol_0242980,900.0,6648,AUTHORITATIVE_TEMPERATURE_SWEEP_SEED_NOT_PAIRED,False,12,0,263,1402.8000119547157,3.34000002846362e-05,7291522.66513957,4916.667776435081,46.768789259555014,63.661989411134634,65.95932950675953,2.2973400956249024,2.2973400956249024,,,0.012835418627954443,0.036911477479366815,0.028649770149505892,,-2.414632210120315e-06,3.704915343405446e-06,8.821226762283432e-14,False,False,PF_MODEL_NATIVE_DRIVING_TRAJECTORY_NOT_RESISTANCE,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/steps_0900K.csv,f1211300ce9dd73eae9356b28bef6951920eb56477499a905f4133014513cc9d,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_v10_2_21_persistent_sites_top1/runs/1_final_v10_2_30_theta0_rate_extremes_four_class_1000um_base3621_v1/rate1x/v913_paper_peak01_0242980_persistent_sites/T900K_th0_seed6648/anisotropic_emission_audit_v10174.json,d50f34bbb76546af5ee20d17836dfd4776f939c1ca5ac6c42c71a2ce697eb6f7,ARCHIVED_SCALAR_STATE_ONLY
