candidate_id,temperature_K,event_index,projected_extension_um,target_K_MPa_sqrt_m,predicted_K_MPa_sqrt_m,error_K_MPa_sqrt_m,absolute_error_K_MPa_sqrt_m
v912_targeted_local_peak_013476_0162,500.0,15,52.08183895673963,21.792014261895147,21.80259058564557,0.010576323750424166,0.010576323750424166
v912_targeted_local_peak_013476_0162,600.0,0,2.4335696912706477,21.774722100637344,21.793691626478893,0.018969525841548318,0.018969525841548318
v912_targeted_local_peak_013476_0162,600.0,1,8.269426255548096,22.119653118291676,22.13394956145314,0.014296443161462946,0.014296443161462946
v912_targeted_local_peak_013476_0162,600.0,2,10.566766351172998,23.3150929764812,23.330161451108662,0.01506847462746208,0.01506847462746208
v912_targeted_local_peak_013476_0162,600.0,3,14.803139908890111,23.35922890864552,23.374324690079153,0.015095781433632993,0.015095781433632993
v912_targeted_local_peak_013476_0162,600.0,4,18.914682684690003,24.681239173296948,24.697189291933917,0.015950118636968824,0.015950118636968824
v912_targeted_local_peak_013476_0162,600.0,5,22.411475066426803,22.62103618141092,22.635207406338868,0.01417122492794931,0.01417122492794931
v912_targeted_local_peak_013476_0162,600.0,6,24.691815553413075,27.89797375613362,27.91545078193032,0.017477025796701184,0.017477025796701184
v912_targeted_local_peak_013476_0162,600.0,7,30.977903897115535,27.01681203611088,27.033737043564642,0.0169250074537608,0.0169250074537608
v912_targeted_local_peak_013476_0162,600.0,8,33.17990391921708,28.538337598593518,28.556215782912233,0.017878184318714574,0.017878184318714574
v912_targeted_local_peak_013476_0162,600.0,9,38.150788292087455,29.125656766759704,29.143902881162717,0.018246114403012825,0.018246114403012825
v912_targeted_local_peak_013476_0162,600.0,10,40.0355875934535,27.73407829944012,27.751452642491124,0.01737434305100294,0.01737434305100294
v912_targeted_local_peak_013476_0162,600.0,11,41.92038689481954,27.81150662274,27.82892947047768,0.017422847737677216,0.017422847737677216
v912_targeted_local_peak_013476_0162,600.0,12,44.09020610628318,30.290408182923912,30.309383966651513,0.018975783727601225,0.018975783727601225
v912_targeted_local_peak_013476_0162,600.0,13,47.46639350570406,24.470143546452494,24.485473150529586,0.01532960407709183,0.01532960407709183
v912_targeted_local_peak_013476_0162,600.0,14,49.97566270502666,22.85168623801286,22.865987099441973,0.014300861429113354,0.014300861429113354
v912_targeted_local_peak_013476_0162,600.0,15,52.08183895673963,24.342586652191393,24.357820530936714,0.01523387874532034,0.01523387874532034
v912_targeted_local_peak_013476_0162,700.0,0,2.4335696912706477,24.05092526970718,24.064612154952872,0.013686885245693503,0.013686885245693503
v912_targeted_local_peak_013476_0162,700.0,1,8.269426255548096,24.421393041071177,24.43353996607617,0.012146925004994813,0.012146925004994813
v912_targeted_local_peak_013476_0162,700.0,2,10.566766351172998,25.741227116390398,25.754030086003674,0.01280296961327565,0.01280296961327565
v912_targeted_local_peak_013476_0162,700.0,3,14.803139908890111,25.789952631666512,25.802778998515585,0.012826366849072457,0.012826366849072457
v912_targeted_local_peak_013476_0162,700.0,4,18.914682684690003,27.249529141362864,27.263081409324418,0.013552267961554065,0.013552267961554065
v912_targeted_local_peak_013476_0162,700.0,5,22.411475066426803,31.322851506451073,31.293424441457265,-0.02942706499380776,0.02942706499380776
v912_targeted_local_peak_013476_0162,700.0,6,24.691815553413075,38.62971095791438,38.593419273113305,-0.036291684801071256,0.036291684801071256
v912_targeted_local_peak_013476_0162,700.0,7,30.977903897115535,37.4095856648231,37.37444025468814,-0.035145410134958865,0.035145410134958865
v912_targeted_local_peak_013476_0162,700.0,8,33.17990391921708,39.51640865378381,39.479283932758484,-0.03712472102532871,0.03712472102532871
v912_targeted_local_peak_013476_0162,700.0,9,38.150788292087455,40.32965656924246,40.291767818284136,-0.03788875095832367,0.03788875095832367
v912_targeted_local_peak_013476_0162,700.0,10,40.0355875934535,38.40276845741766,38.36668997146495,-0.03607848595270724,0.03607848595270724
v912_targeted_local_peak_013476_0162,700.0,11,41.92038689481954,38.50998174434616,38.47380253289872,-0.03617921144743974,0.03617921144743974
v912_targeted_local_peak_013476_0162,700.0,12,44.09020610628318,41.942462228869765,41.90305828244895,-0.03940394642081202,0.03940394642081202
v912_targeted_local_peak_013476_0162,700.0,13,47.46639350570406,33.883269669246495,33.85143714182551,-0.0318325274209883,0.0318325274209883
v912_targeted_local_peak_013476_0162,700.0,14,49.97566270502666,31.642053410757786,31.612326451987137,-0.029726958770648793,0.029726958770648793
v912_targeted_local_peak_013476_0162,700.0,15,52.08183895673963,33.706459001134185,33.67479258146133,-0.03166641967285244,0.03166641967285244
v912_targeted_local_peak_013476_0162,800.0,0,2.4335696912706477,26.315746838282912,26.296727410727456,-0.019019427555456048,0.019019427555456048
v912_targeted_local_peak_013476_0162,800.0,1,8.269426255548096,26.715098243367102,26.697667431123076,-0.017430812244025873,0.017430812244025873
v912_targeted_local_peak_013476_0162,800.0,2,10.566766351172998,28.158892628707765,28.140519937958025,-0.018372690749739462,0.018372690749739462
v912_targeted_local_peak_013476_0162,800.0,3,14.803139908890111,28.212192395932004,28.193785158378493,-0.018407237553510924,0.018407237553510924
v912_targeted_local_peak_013476_0162,800.0,4,18.914682684690003,29.808855004587755,29.78940601204836,-0.01944899253939525,0.01944899253939525
v912_targeted_local_peak_013476_0162,800.0,5,22.411475066426803,38.32112997140636,38.00337824168784,-0.3177517297185162,0.3177517297185162
v912_targeted_local_peak_013476_0162,800.0,6,24.691815553413075,47.26051758221319,46.86864210080901,-0.3918754814041776,0.3918754814041776
v912_targeted_local_peak_013476_0162,800.0,7,30.977903897115535,45.767786932055365,45.3882888943215,-0.3794980377338675,0.3794980377338675
v912_targeted_local_peak_013476_0162,800.0,8,33.17990391921708,48.34532484914476,47.94445434197256,-0.4008705071722005,0.4008705071722005
v912_targeted_local_peak_013476_0162,800.0,9,38.150788292087455,49.340271896075585,48.931151469201204,-0.4091204268743809,0.4091204268743809
v912_targeted_local_peak_013476_0162,800.0,10,40.0355875934535,46.98287063069717,46.59329733958596,-0.389573291111212,0.389573291111212
v912_targeted_local_peak_013476_0162,800.0,11,41.92038689481954,47.11403793891384,46.7233770317188,-0.3906609071950413,0.3906609071950413
v912_targeted_local_peak_013476_0162,800.0,12,44.09020610628318,51.313417122337476,50.88793573682369,-0.425481385513784,0.425481385513784
v912_targeted_local_peak_013476_0162,800.0,13,47.46639350570406,41.45360709148962,41.10988143062857,-0.34372566086105394,0.34372566086105394
v912_targeted_local_peak_013476_0162,800.0,14,49.97566270502666,38.711649207585786,38.390659354938194,-0.3209898526475925,0.3209898526475925
v912_targeted_local_peak_013476_0162,800.0,15,52.08183895673963,41.237292656364744,40.89536063357037,-0.3419320227943743,0.3419320227943743
v912_targeted_local_peak_013476_0162,900.0,0,2.4335696912706477,28.56375467603589,28.52391552994388,-0.039839146092010225,0.039839146092010225
v912_targeted_local_peak_013476_0162,900.0,1,8.269426255548096,28.994190609489984,28.958385237564322,-0.03580537192566169,0.03580537192566169
v912_targeted_local_peak_013476_0162,900.0,2,10.566766351172998,30.56115633214712,30.523416587175035,-0.03773974497208599,0.03773974497208599
v912_targeted_local_peak_013476_0162,900.0,3,14.803139908890111,30.619003059222102,30.581192899233866,-0.037810159988236336,0.037810159988236336
v912_targeted_local_peak_013476_0162,900.0,4,18.914682684690003,32.351878564422854,32.31192854675606,-0.039950017666797066,0.039950017666797066
v912_targeted_local_peak_013476_0162,900.0,5,22.411475066426803,45.62725755661111,45.10924899344853,-0.5180085631625815,0.5180085631625815
v912_targeted_local_peak_013476_0162,900.0,6,24.691815553413075,56.270987039255665,55.63213967565142,-0.638847363604242,0.638847363604242
v912_targeted_local_peak_013476_0162,900.0,7,30.977903897115535,54.493659322960525,53.87499004797937,-0.6186692749811584,0.6186692749811584
v912_targeted_local_peak_013476_0162,900.0,8,33.17990391921708,57.56261857150877,56.90910724575817,-0.6535113257505998,0.6535113257505998
v912_targeted_local_peak_013476_0162,900.0,9,38.150788292087455,58.74725756100863,58.08029696647444,-0.6669605945341885,0.6669605945341885
v912_targeted_local_peak_013476_0162,900.0,10,40.0355875934535,55.940405185229075,55.30531092771845,-0.6350942575106231,0.6350942575106231
v912_targeted_local_peak_013476_0162,900.0,11,41.92038689481954,56.096580234504586,55.45971291284246,-0.6368673216621232,0.6368673216621232
v912_targeted_local_peak_013476_0162,900.0,12,44.09020610628318,61.096593426298874,60.40296070003604,-0.6936327262628339,0.6936327262628339
v912_targeted_local_peak_013476_0162,900.0,13,47.46639350570406,49.356958086584946,48.79660603569481,-0.5603520508901383,0.5603520508901383
v912_targeted_local_peak_013476_0162,900.0,14,49.97566270502666,46.09223132161613,45.56894387891239,-0.5232874427037402,0.5232874427037402
v912_targeted_local_peak_013476_0162,900.0,15,52.08183895673963,49.099402142804045,48.54197413645561,-0.557428006348438,0.557428006348438
v912_targeted_local_peak_013476_0162,1000.0,0,2.4335696912706477,30.78472072303605,30.747209547911602,-0.037511175124446794,0.037511175124446794
v912_targeted_local_peak_013476_0162,1000.0,1,8.269426255548096,31.256384983970396,31.221735282992018,-0.034649700978377496,0.034649700978377496
v912_targeted_local_peak_013476_0162,1000.0,2,10.566766351172998,32.94563779401223,40.955917665277035,8.010279871264807,8.010279871264807
v912_targeted_local_peak_013476_0162,1000.0,3,14.803139908890111,40.516802449585505,41.267928926968104,0.7511264773825985,0.7511264773825985
v912_targeted_local_peak_013476_0162,1000.0,4,18.914682684690003,42.80984162157202,43.603477927339526,0.7936363057675067,0.7936363057675067
v912_targeted_local_peak_013476_0162,1000.0,5,22.411475066426803,39.23275826441261,39.960080301438595,0.727322037025985,0.727322037025985
v912_targeted_local_peak_013476_0162,1000.0,6,24.691815553413075,48.38480658408371,49.281795161757394,0.8969885776736817,0.8969885776736817
v912_targeted_local_peak_013476_0162,1000.0,7,30.977903897115535,46.85656509257096,47.72522214402026,0.8686570514492971,0.8686570514492971
v912_targeted_local_peak_013476_0162,1000.0,8,33.17990391921708,49.49542052489943,50.412998369098524,0.9175778441990943,0.9175778441990943
v912_targeted_local_peak_013476_0162,1000.0,9,38.150788292087455,50.51403654554916,51.45049814251891,0.9364615969697496,0.9364615969697496
v912_targeted_local_peak_013476_0162,1000.0,10,40.0355875934535,48.10055463501556,48.99227355629404,0.8917189212784749,0.8917189212784749
v912_targeted_local_peak_013476_0162,1000.0,11,41.92038689481954,48.23484230542509,49.12905073596306,0.8942084305379723,0.8942084305379723
v912_targeted_local_peak_013476_0162,1000.0,12,44.09020610628318,52.534121279245454,53.50803249829157,0.9739112190461157,0.9739112190461157
v912_targeted_local_peak_013476_0162,1000.0,13,47.46639350570406,42.43975444419646,43.22652981798394,0.7867753737874779,0.7867753737874779
v912_targeted_local_peak_013476_0162,1000.0,14,49.97566270502666,39.632567627848694,40.36730157152467,0.7347339436759768,0.7347339436759768
v912_targeted_local_peak_013476_0162,1000.0,15,52.08183895673963,42.21829406469837,43.000963861367076,0.7826697966687064,0.7826697966687064
v912_targeted_local_peak_013476_0162,1100.0,0,2.4335696912706477,33.00385304536116,32.976330858056166,-0.027522187304995782,0.027522187304995782
v912_targeted_local_peak_013476_0162,1100.0,1,8.269426255548096,33.56021589635234,33.54005721831417,-0.02015867803817173,0.02015867803817173
v912_targeted_local_peak_013476_0162,1100.0,2,10.566766351172998,46.62388045594414,46.65226371689253,0.028383260948388056,0.028383260948388056
v912_targeted_local_peak_013476_0162,1100.0,3,14.803139908890111,46.71212044541443,46.74055742230504,0.02843697689061031,0.02843697689061031
v912_targeted_local_peak_013476_0162,1100.0,4,18.914682684690003,49.355782216378174,49.38582857536719,0.03004635898901853,0.03004635898901853
v912_targeted_local_peak_013476_0162,1100.0,5,22.411475066426803,45.23173641900554,45.2592721772765,0.027535758270957444,0.027535758270957444
v912_targeted_local_peak_013476_0162,1100.0,6,24.691815553413075,55.783200439795394,55.81715961952259,0.033959179727197863,0.033959179727197863
v912_targeted_local_peak_013476_0162,1100.0,7,30.977903897115535,54.021279538402574,54.054166108415416,0.03288657001284179,0.03288657001284179
v912_targeted_local_peak_013476_0162,1100.0,8,33.17990391921708,57.06363542945461,57.09837409531427,0.03473866585966334,0.03473866585966334
v912_targeted_local_peak_013476_0162,1100.0,9,38.150788292087455,58.23800534384666,58.27345892856982,0.03545358472316451,0.03545358472316451
v912_targeted_local_peak_013476_0162,1100.0,10,40.0355875934535,55.45548424512333,55.48924391238755,0.03375966726422064,0.03375966726422064
v912_targeted_local_peak_013476_0162,1100.0,11,41.92038689481954,55.610305486916445,55.644159403591246,0.033853916674800644,0.033853916674800644
v912_targeted_local_peak_013476_0162,1100.0,12,44.09020610628318,60.56697592701315,60.60384731746151,0.036871390448361296,0.036871390448361296
v912_targeted_local_peak_013476_0162,1100.0,13,47.46639350570406,48.92910593918932,48.95889253635697,0.029786597167650086,0.029786597167650086
v912_targeted_local_peak_013476_0162,1100.0,14,49.97566270502666,45.69267954813708,45.72049590347501,0.02781635533793292,0.02781635533793292
v912_targeted_local_peak_013476_0162,1100.0,15,52.08183895673963,48.67378262661144,48.70341378872068,0.029631162109239995,0.029631162109239995
v912_targeted_local_peak_013476_0162,1200.0,0,2.4335696912706477,35.217059043994894,35.209424045541134,-0.0076349984537600335,0.0076349984537600335
v912_targeted_local_peak_013476_0162,1200.0,1,8.269426255548096,36.343143089591656,36.33611319820655,-0.007029891385109011,0.007029891385109011
v912_targeted_local_peak_013476_0162,1200.0,2,10.566766351172998,52.2208355809788,52.259236977748785,0.03840139676998433,0.03840139676998433
v912_targeted_local_peak_013476_0162,1200.0,3,14.803139908890111,52.3196683186611,52.35814239158099,0.03847407291988958,0.03847407291988958
v912_targeted_local_peak_013476_0162,1200.0,4,18.914682684690003,55.28068797351885,55.32133947568153,0.04065150216268165,0.04065150216268165
v912_targeted_local_peak_013476_0162,1200.0,5,22.411475066426803,50.661571855231536,50.69882661741093,0.03725476217939416,0.03725476217939416
v912_targeted_local_peak_013476_0162,1200.0,6,24.691815553413075,62.47968442317912,62.5256298140487,0.045945390869576386,0.045945390869576386
v912_targeted_local_peak_013476_0162,1200.0,7,30.977903897115535,60.50625404337422,60.550748238203695,0.044494194829475475,0.044494194829475475
v912_targeted_local_peak_013476_0162,1200.0,8,33.17990391921708,63.91382898221247,63.96082898797727,0.04700000576480079,0.04700000576480079
v912_targeted_local_peak_013476_0162,1200.0,9,38.150788292087455,65.22917590798515,65.27714317103894,0.04796726305379195,0.04796726305379195
v912_targeted_local_peak_013476_0162,1200.0,10,40.0355875934535,62.11262757833175,62.158303039883705,0.04567546155195856,0.04567546155195856
v912_targeted_local_peak_013476_0162,1200.0,11,41.92038689481954,62.28603430429526,62.331837281900114,0.04580297760485763,0.04580297760485763
v912_targeted_local_peak_013476_0162,1200.0,12,44.09020610628318,67.83772732775091,67.88761282555315,0.0498854978022365,0.0498854978022365
v912_targeted_local_peak_013476_0162,1200.0,13,47.46639350570406,54.80279138987915,54.843091449659525,0.040300059780378206,0.040300059780378206
v912_targeted_local_peak_013476_0162,1200.0,14,49.97566270502666,51.177848789349405,51.21548319201487,0.0376344026654678,0.0376344026654678
v912_targeted_local_peak_013476_0162,1200.0,15,52.08183895673963,54.51681783166398,54.55690759471273,0.04008976304875489,0.04008976304875489
v912_targeted_local_peak_013476_0314,300.0,0,2.4335696912706477,14.681448903096454,14.686858816971018,0.005409913874563799,0.005409913874563799
v912_targeted_local_peak_013476_0314,300.0,1,8.269426255548096,14.925129605063951,14.928412579728798,0.0032829746648470604,0.0032829746648470604
v912_targeted_local_peak_013476_0314,300.0,2,10.566766351172998,15.731751942940049,15.735211787787616,0.0034598448475673393,0.0034598448475673393
v912_targeted_local_peak_013476_0314,300.0,3,14.803139908890111,15.761542544720154,15.765007719634466,0.003465174914312641,0.003465174914312641
v912_targeted_local_peak_013476_0314,300.0,4,18.914682684690003,16.65356352185919,16.657224801829734,0.0036612799705437737,0.0036612799705437737
v912_targeted_local_peak_013476_0314,300.0,5,22.411475066426803,15.263047199573919,15.266340295774642,0.0032930962007231557,0.0032930962007231557
v912_targeted_local_peak_013476_0314,300.0,6,24.691815553413075,18.823544899956012,18.827606194162556,0.004061294206543664,0.004061294206543664
v912_targeted_local_peak_013476_0314,300.0,7,30.977903897115535,18.229000413547208,18.232933427360187,0.003933013812979169,0.003933013812979169
v912_targeted_local_peak_013476_0314,300.0,8,33.17990391921708,19.255616367602418,19.259770878681213,0.0041545110787950534,0.0041545110787950534
v912_targeted_local_peak_013476_0314,300.0,9,38.150788292087455,19.651897094804,19.656137102715565,0.004240007911565868,0.004240007911565868
v912_targeted_local_peak_013476_0314,300.0,10,40.0355875934535,18.71296009584632,18.71699752233976,0.004037426493439966,0.004037426493439966
v912_targeted_local_peak_013476_0314,300.0,11,41.92038689481954,18.765203164573787,18.769251861607152,0.0040486970333653005,0.0040486970333653005
v912_targeted_local_peak_013476_0314,300.0,12,44.09020610628318,20.43778754190354,20.44219710707628,0.004409565172739605,0.004409565172739605
v912_targeted_local_peak_013476_0314,300.0,13,47.46639350570406,16.510691908195245,16.514254170687835,0.0035622624925899515,0.0035622624925899515
v912_targeted_local_peak_013476_0314,300.0,14,49.97566270502666,15.418770414348614,15.422084833619865,0.003314419271250202,0.003314419271250202
v912_targeted_local_peak_013476_0314,300.0,15,52.08183895673963,16.42472911592615,16.428259769203933,0.0035306532777816813,0.0035306532777816813
v912_targeted_local_peak_013476_0314,400.0,0,2.4335696912706477,17.176321569293176,17.18285448961488,0.006532920321703273,0.006532920321703273
v912_targeted_local_peak_013476_0314,400.0,1,8.269426255548096,17.453926005496793,17.457914731255542,0.003988725758748757,0.003988725758748757
v912_targeted_local_peak_013476_0314,400.0,2,10.566766351172998,18.39721232466281,18.40141619513888,0.004203870476068516,0.004203870476068516
v912_targeted_local_peak_013476_0314,400.0,3,14.803139908890111,18.432042893813044,18.4362538217397,0.004210927926656893,0.004210927926656893
v912_targeted_local_peak_013476_0314,400.0,4,18.914682684690003,19.47520020628464,19.47964944617485,0.004449239890210066,0.004449239890210066
v912_targeted_local_peak_013476_0314,400.0,5,22.411475066426803,17.84875857866536,17.852784481538347,0.004025902872985654,0.004025902872985654
v912_targeted_local_peak_013476_0314,400.0,6,24.691815553413075,22.01243985618578,22.017404903038486,0.004965046852706934,0.004965046852706934
v912_targeted_local_peak_013476_0314,400.0,7,30.977903897115535,21.317173631238266,21.321981852530833,0.004808221292567083,0.004808221292567083
v912_targeted_local_peak_013476_0314,400.0,8,33.17990391921708,22.51770849293133,22.522787501188855,0.00507900825752472,0.00507900825752472
v912_targeted_local_peak_013476_0314,400.0,9,38.150788292087455,22.98112308943682,22.98630662068283,0.005183531246007789,0.005183531246007789
v912_targeted_local_peak_013476_0314,400.0,10,40.0355875934535,21.88312086242821,21.888056732182047,0.004935869753836641,0.004935869753836641
v912_targeted_local_peak_013476_0314,400.0,11,41.92038689481954,21.944214419990875,21.949164068568177,0.004949648577301957,0.004949648577301957
v912_targeted_local_peak_013476_0314,400.0,12,44.09020610628318,23.900151153515978,23.905541974051125,0.005390820535147611,0.005390820535147611
v912_targeted_local_peak_013476_0314,400.0,13,47.46639350570406,19.30776656896734,19.312121546290822,0.004354977323480114,0.004354977323480114
v912_targeted_local_peak_013476_0314,400.0,14,49.97566270502666,18.03079190403259,18.034849240181924,0.004057336149333679,0.004057336149333679
v912_targeted_local_peak_013476_0314,400.0,15,52.08183895673963,19.207165299377476,19.211487341034672,0.004322041657196962,0.004322041657196962
v912_targeted_local_peak_013476_0314,500.0,0,2.4335696912706477,19.534933426858178,19.545209960639024,0.010276533780846364,0.010276533780846364
v912_targeted_local_peak_013476_0314,500.0,1,8.269426255548096,19.843174766855444,19.85029397093779,0.007119204082346897,0.007119204082346897
v912_targeted_local_peak_013476_0314,500.0,2,10.566766351172998,20.91558428714735,20.923087832093902,0.007503544946551699,0.007503544946551699
v912_targeted_local_peak_013476_0314,500.0,3,14.803139908890111,20.95517831323019,20.96269522691615,0.007516913685961413,0.007516913685961413
v912_targeted_local_peak_013476_0314,500.0,4,18.914682684690003,22.14113188613479,22.149074213552296,0.007942327417506334,0.007942327417506334
v912_targeted_local_peak_013476_0314,500.0,5,22.411475066426803,20.292012684113754,20.299221046816932,0.0072083627031780395,0.0072083627031780395
v912_targeted_local_peak_013476_0314,500.0,6,24.691815553413075,25.025645721563418,25.034535618723464,0.008889897160045734,0.008889897160045734
v912_targeted_local_peak_013476_0314,500.0,7,30.977903897115535,24.23520692508199,24.243816029680215,0.00860910459822506,0.00860910459822506
v912_targeted_local_peak_013476_0314,500.0,8,33.17990391921708,25.60007879999989,25.609172748685484,0.009093948685595876,0.009093948685595876
v912_targeted_local_peak_013476_0314,500.0,9,38.150788292087455,26.126928590053133,26.136209689217697,0.00928109916456421,0.00928109916456421
v912_targeted_local_peak_013476_0314,500.0,10,40.0355875934535,24.878624680261172,24.88746234252617,0.008837662264998158,0.008837662264998158
v912_targeted_local_peak_013476_0314,500.0,11,41.92038689481954,24.94808111751595,24.956943451670586,0.00886233415463522,0.00886233415463522
v912_targeted_local_peak_013476_0314,500.0,12,44.09020610628318,27.171759182560443,27.181411435056088,0.00965225249564483,0.00965225249564483
v912_targeted_local_peak_013476_0314,500.0,13,47.46639350570406,21.95073911975607,21.95853669897224,0.007797579216170192,0.007797579216170192
v912_targeted_local_peak_013476_0314,500.0,14,49.97566270502666,20.498916637063687,20.50618817827798,0.007271541214294075,0.007271541214294075
v912_targeted_local_peak_013476_0314,500.0,15,52.08183895673963,21.836316560925525,21.844062510639393,0.0077459497138683275,0.0077459497138683275
v912_targeted_local_peak_013476_0314,600.0,0,2.4335696912706477,21.811264224737904,21.827028577450527,0.015764352712622554,0.015764352712622554
v912_targeted_local_peak_013476_0314,600.0,1,8.269426255548096,22.15251070007432,22.164306691967774,0.011795991893453817,0.011795991893453817
v912_targeted_local_peak_013476_0314,600.0,2,10.566766351172998,23.34972557143672,23.362158594039872,0.012433022603151045,0.012433022603151045
v912_targeted_local_peak_013476_0314,600.0,3,14.803139908890111,23.39392544687577,23.40638108587905,0.012455639003281505,0.012455639003281505
v912_targeted_local_peak_013476_0314,600.0,4,18.914682684690003,24.717899350160135,24.731059908782917,0.013160558622782759,0.013160558622782759
v912_targeted_local_peak_013476_0314,600.0,5,22.411475066426803,27.147415442154557,27.17249986771597,0.025084425561413326,0.025084425561413326
v912_targeted_local_peak_013476_0314,600.0,6,24.691815553413075,33.48024721143326,33.51118322214909,0.030936010715834072,0.030936010715834072
v912_targeted_local_peak_013476_0314,600.0,7,30.977903897115535,32.422768524206006,32.45272741246656,0.02995888826055193,0.02995888826055193
v912_targeted_local_peak_013476_0314,600.0,8,33.17990391921708,34.24874528837681,34.28039139209164,0.031646103714827234,0.031646103714827234
v912_targeted_local_peak_013476_0314,600.0,9,38.150788292087455,34.95358467019401,34.98588204783077,0.032297377636758995,0.032297377636758995
v912_targeted_local_peak_013476_0314,600.0,10,40.0355875934535,33.2835568928791,33.314311151711216,0.030754258832118353,0.030754258832118353
v912_targeted_local_peak_013476_0314,600.0,11,41.92038689481954,33.37647831004674,33.40731842775794,0.03084011771120032,0.03084011771120032
v912_targeted_local_peak_013476_0314,600.0,12,44.09020610628318,36.35139819576244,36.3849871606307,0.03358896486825813,0.03358896486825813
v912_targeted_local_peak_013476_0314,600.0,13,47.46639350570406,29.366521721874037,29.393656607504564,0.02713488563052735,0.02713488563052735
v912_targeted_local_peak_013476_0314,600.0,14,49.97566270502666,27.42406674476658,27.449406786607284,0.025340041840703265,0.025340041840703265
v912_targeted_local_peak_013476_0314,600.0,15,52.08183895673963,29.213280486485186,29.240273774299812,0.0269932878146264,0.0269932878146264
v912_targeted_local_peak_013476_0314,700.0,0,2.4335696912706477,24.070801725152606,24.07903350146487,0.008231776312264572,0.008231776312264572
v912_targeted_local_peak_013476_0314,700.0,1,8.269426255548096,24.443319725992925,24.44859107642853,0.005271350435606337,0.005271350435606337
v912_targeted_local_peak_013476_0314,700.0,2,10.566766351172998,25.764338615522913,25.76989456493293,0.005555949410016581,0.005555949410016581
v912_targeted_local_peak_013476_0314,700.0,3,14.803139908890111,25.813107254024835,25.818673175259452,0.005565921234616411,0.005565921234616411
v912_targeted_local_peak_013476_0314,700.0,4,18.914682684690003,27.27399419246973,27.27987511228776,0.005880919818029184,0.005880919818029184
v912_targeted_local_peak_013476_0314,700.0,5,22.411475066426803,33.31090435439958,33.287560392661184,-0.023343961738397923,0.023343961738397923
v912_targeted_local_peak_013476_0314,700.0,6,24.691815553413075,41.08152818345826,41.05273864195372,-0.028789541504544047,0.028789541504544047
v912_targeted_local_peak_013476_0314,700.0,7,30.977903897115535,39.78396186552121,39.75608164233084,-0.027880223190372533,0.027880223190372533
v912_targeted_local_peak_013476_0314,700.0,8,33.17990391921708,42.02450433394024,41.99505395870134,-0.029450375238901927,0.029450375238901927
v912_targeted_local_peak_013476_0314,700.0,9,38.150788292087455,42.88936886877204,42.85931240166787,-0.030056467104166984,0.030056467104166984
v912_targeted_local_peak_013476_0314,700.0,10,40.0355875934535,40.84018169364368,40.811561277232435,-0.028620416411243355,0.028620416411243355
v912_targeted_local_peak_013476_0314,700.0,11,41.92038689481954,40.95419977699179,40.92549945660435,-0.028700320387443412,0.028700320387443412
v912_targeted_local_peak_013476_0314,700.0,12,44.09020610628318,44.60453886060816,44.573280415470876,-0.03125844513728282,0.03125844513728282
v912_targeted_local_peak_013476_0314,700.0,13,47.46639350570406,36.033831546369186,36.00857937216629,-0.025252174202897493,0.025252174202897493
v912_targeted_local_peak_013476_0314,700.0,14,49.97566270502666,33.650365901909645,33.626784037453476,-0.023581864456168944,0.023581864456168944
v912_targeted_local_peak_013476_0314,700.0,15,52.08183895673963,35.845798750285354,35.82067834602954,-0.025120404255815743,0.025120404255815743
v912_targeted_local_peak_013476_0314,800.0,0,2.4335696912706477,26.346114996638565,26.312704519168744,-0.03341047746982184,0.03341047746982184
v912_targeted_local_peak_013476_0314,800.0,1,8.269426255548096,26.74572655666924,26.716039009957694,-0.029687546711546275,0.029687546711546275
v912_targeted_local_peak_013476_0314,800.0,2,10.566766351172998,28.191176106250072,28.15988452766151,-0.031291578588561464,0.031291578588561464
v912_targeted_local_peak_013476_0314,800.0,3,14.803139908890111,28.244536519912145,28.213186338259437,-0.03135018165270864,0.03135018165270864
v912_targeted_local_peak_013476_0314,800.0,4,18.914682684690003,29.843029635286204,29.809905196557587,-0.03312443872861692,0.03312443872861692
v912_targeted_local_peak_013476_0314,800.0,5,22.411475066426803,40.15407621478557,39.75382003700126,-0.400256177784307,0.400256177784307
v912_targeted_local_peak_013476_0314,800.0,6,24.691815553413075,49.52104560472051,49.02741939412398,-0.4936262105965312,0.4936262105965312
v912_targeted_local_peak_013476_0314,800.0,7,30.977903897115535,47.95691582866878,47.478880874201856,-0.4780349544669207,0.4780349544669207
v912_targeted_local_peak_013476_0314,800.0,8,33.17990391921708,50.65774051743157,50.15278371798548,-0.5049567994460915,0.5049567994460915
v912_targeted_local_peak_013476_0314,800.0,9,38.150788292087455,51.700277088289525,51.184928272819874,-0.5153488154696504,0.5153488154696504
v912_targeted_local_peak_013476_0314,800.0,10,40.0355875934535,49.23011845386924,48.739392200968986,-0.4907262529002523,0.4907262529002523
v912_targeted_local_peak_013476_0314,800.0,11,41.92038689481954,49.367559652665335,48.8754633837575,-0.49209626890783653,0.49209626890783653
v912_targeted_local_peak_013476_0314,800.0,12,44.09020610628318,53.76780024739757,53.2318423403783,-0.5359579070192666,0.5359579070192666
v912_targeted_local_peak_013476_0314,800.0,13,47.46639350570406,43.43638351410547,43.00340925963363,-0.43297425447184423,0.43297425447184423
v912_targeted_local_peak_013476_0314,800.0,14,49.97566270502666,40.56327444983571,40.15893937133203,-0.4043350785036779,0.4043350785036779
