option_key,candidate_id,role,temperature_K,seed,event_index,threshold_action,path_advance_m,step,U_m,K_MPa_sqrt_m,projected_extension_m,projected_advance_m,projected_advance_reported_m
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,0,0.5296494184524981,2.4335696912706475e-06,100.0,1.6842470834029106e-05,28.60493046619389,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,1,1.270133354524103,5.835856564277448e-06,110.0,1.685253428631928e-05,29.036474732780935,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,2,0.3747792998336802,2.2973400956249022e-06,120.0,1.685253620855275e-05,30.605725707143336,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,3,0.9220170678657782,4.236373557717113e-06,130.0,1.685253999869489e-05,30.663656731645972,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,4,0.907530957796216,4.169814514732207e-06,140.0,1.6852540029245596e-05,32.39905940000097,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,5,0.9705690875311566,4.459454560718732e-06,201.0,2.6719967278908395e-05,47.07693473695717,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,6,0.05992034728703238,2.2973400956249183e-06,202.0,2.6719967280908395e-05,58.05883864788777,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,7,1.5130544416197773,6.952001271192797e-06,212.0,2.6719967318734752e-05,56.22504136306109,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,8,0.3143274347568031,2.297340095624867e-06,216.0,2.6719967326734755e-05,59.39150811908759,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,9,1.1191103309427959,5.141954069405808e-06,226.0,2.6719967354712524e-05,60.61378566296945,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,10,0.15925225809888693,2.2973400956248425e-06,228.0,2.6719967358712525e-05,57.71775348423253,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,11,0.4809138788151508,2.297340095624836e-06,234.0,2.671996737071253e-05,57.878890553555294,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,12,0.14578380994875226,2.297340095624854e-06,236.0,2.671996737471253e-05,63.0377650351653,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,13,0.7361666818667092,3.382450470631057e-06,245.0,2.6719967392712536e-05,50.92513595539971,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,14,0.6521332302605996,2.9963436351340934e-06,253.0,2.671996740871254e-05,47.556681722132964,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,900,3621,15,0.401693679224015,2.2973400956249188e-06,258.0,2.6719967418712545e-05,50.6593968977483,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,0,0.5296494184524981,2.4335696912706475e-06,105.0,1.8143802308908287e-05,30.815086963967293,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,1,1.270133354524103,5.835856564277448e-06,116.0,1.816494837351886e-05,31.297729795934956,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,2,0.3747792998336802,2.2973400956249022e-06,158.0,2.3161492193607374e-05,42.06335878904277,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,3,0.9220170678657782,4.236373557717113e-06,159.0,2.3168453569873472e-05,42.155633947446226,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,4,0.907530957796216,4.169814514732207e-06,169.0,2.3168453592561758e-05,44.541422411632496,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,5,0.9705690875311566,4.459454560718732e-06,179.0,2.3168453616826e-05,40.81965249023673,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,6,0.05992034728703238,2.2973400956249183e-06,180.0,2.3168453618826e-05,50.34188463762072,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,7,1.5130544416197773,6.952001271192797e-06,190.0,2.3168453656652357e-05,48.75182853423964,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,8,0.3143274347568031,2.297340095624867e-06,194.0,2.316845366465236e-05,51.49742090268703,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,9,1.1191103309427959,5.141954069405808e-06,204.0,2.316845369263013e-05,52.55723809931372,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,10,0.15925225809888693,2.2973400956248425e-06,206.0,2.316845369663013e-05,50.04613520371404,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,11,0.4809138788151508,2.297340095624836e-06,212.0,2.3168453708630134e-05,50.185854566826016,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,12,0.14578380994875226,2.297340095624854e-06,214.0,2.3168453712630135e-05,54.659031610460325,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,13,0.7361666818667092,3.382450470631057e-06,223.0,2.316845373063014e-05,44.15636586557044,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,14,0.6521332302605996,2.9963436351340934e-06,231.0,2.3168453746630146e-05,41.23563341110892,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1000,3621,15,0.401693679224015,2.2973400956249188e-06,236.0,2.316845375663015e-05,43.92594781168363,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,0,0.5296494184524981,2.4335696912706475e-06,112.0,1.9448294048155953e-05,33.030610794325476,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,1,1.270133354524103,5.835856564277448e-06,126.0,1.9587068392993157e-05,33.748005304109945,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,2,0.3747792998336802,2.2973400956249022e-06,171.0,2.605404784130086e-05,47.31650072865341,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,3,0.9220170678657782,4.236373557717113e-06,181.0,2.6054047864352284e-05,47.40605156517903,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,4,0.907530957796216,4.169814514732207e-06,191.0,2.605404788704057e-05,50.088986208477415,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,5,0.9705690875311566,4.459454560718732e-06,201.0,2.605404791130481e-05,45.903675717531115,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,6,0.05992034728703238,2.2973400956249183e-06,202.0,2.6054047913304812e-05,56.611886834296854,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,7,1.5130544416197773,6.952001271192797e-06,212.0,2.605404795113117e-05,54.82379174544937,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,8,0.3143274347568031,2.297340095624867e-06,216.0,2.605404795913117e-05,57.91134330286366,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,9,1.1191103309427959,5.141954069405808e-06,226.0,2.605404798710894e-05,59.10315904876347,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,10,0.15925225809888693,2.2973400956248425e-06,228.0,2.6054047991108942e-05,56.279302254718324,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,11,0.4809138788151508,2.297340095624836e-06,234.0,2.6054048003108946e-05,56.436423440467905,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,12,0.14578380994875226,2.297340095624854e-06,236.0,2.6054048007108947e-05,61.466727614397804,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,13,0.7361666818667092,3.382450470631057e-06,245.0,2.6054048025108953e-05,49.65597144512432,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,14,0.6521332302605996,2.9963436351340934e-06,253.0,2.6054048041108958e-05,46.371466376121674,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1100,3621,15,0.401693679224015,2.2973400956249188e-06,258.0,2.605404805110896e-05,49.39685518066142,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,0,0.5296494184524981,2.4335696912706475e-06,118.0,2.0757365681688907e-05,35.25391302957826,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,1,1.270133354524103,5.835856564277448e-06,129.0,2.1243197290486204e-05,36.60147197382754,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,2,0.3747792998336802,2.2973400956249022e-06,183.0,2.9038158962638563e-05,52.73591566591056,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,3,0.9220170678657782,4.236373557717113e-06,193.0,2.9038158985689006e-05,52.835723239647244,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,4,0.907530957796216,4.169814514732207e-06,203.0,2.9038159008377292e-05,55.82594890422603,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,5,0.9705690875311566,4.459454560718732e-06,213.0,2.9038159032641533e-05,51.161272144974625,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,6,0.05992034728703238,2.2973400956249183e-06,214.0,2.9038159034641534e-05,63.095952637208484,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,7,1.5130544416197773,6.952001271192797e-06,224.0,2.903815907246789e-05,61.10305733090865,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,8,0.3143274347568031,2.297340095624867e-06,228.0,2.9038159080467893e-05,64.54424287657687,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,9,1.1191103309427959,5.141954069405808e-06,238.0,2.9038159108445663e-05,65.87256372287834,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,10,0.15925225809888693,2.2973400956248425e-06,240.0,2.9038159112445664e-05,62.725275326414796,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,11,0.4809138788151508,2.297340095624836e-06,246.0,2.9038159124445668e-05,62.900392448933374,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,12,0.14578380994875226,2.297340095624854e-06,248.0,2.903815912844567e-05,68.50684458264205,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,13,0.7361666818667092,3.382450470631057e-06,257.0,2.9038159146445675e-05,55.34333858620622,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,14,0.6521332302605996,2.9963436351340934e-06,265.0,2.903815916244568e-05,51.68264137308719,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,1200,3621,15,0.401693679224015,2.2973400956249188e-06,270.0,2.9038159172445683e-05,55.05454432802589,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,0,0.5296494184524981,2.4335696912706475e-06,61.0,8.643649391211471e-06,14.680208874710285,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,1,1.270133354524103,5.835856564277448e-06,72.0,8.66184440672666e-06,14.924130815112564,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,2,0.3747792998336802,2.2973400956249022e-06,82.0,8.661849129496858e-06,15.730699242734657,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,3,0.9220170678657782,4.236373557717113e-06,92.0,8.661858451494215e-06,15.7604879878816,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,4,0.907530957796216,4.169814514732207e-06,102.0,8.661858502173179e-06,16.652449282974633,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,5,0.9705690875311566,4.459454560718732e-06,117.0,8.662437957008117e-06,15.262033149528312,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,6,0.05992034728703238,2.2973400956249183e-06,118.0,8.662437959008118e-06,18.822294296697677,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,7,1.5130544416197773,6.952001271192797e-06,128.0,8.662437996834474e-06,18.227789310785468,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,8,0.3143274347568031,2.297340095624867e-06,132.0,8.662438004834477e-06,19.2543370582815,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,9,1.1191103309427959,5.141954069405808e-06,142.0,8.66243803281223e-06,19.65059145729201,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,10,0.15925225809888693,2.2973400956248425e-06,144.0,8.66243803681223e-06,18.71171683965928,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,11,0.4809138788151508,2.297340095624836e-06,150.0,8.662438048812235e-06,18.763956437450794,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,12,0.14578380994875226,2.297340095624854e-06,152.0,8.662438052812236e-06,20.4364296912143,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,13,0.7361666818667092,3.382450470631057e-06,162.0,8.662438124518086e-06,16.509594967418796,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,14,0.6521332302605996,2.9963436351340934e-06,176.0,8.662541132754784e-06,15.417747531420138,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,300,3621,15,0.401693679224015,2.2973400956249188e-06,186.0,8.662541190006195e-06,16.42363949816379,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,0,0.5296494184524981,2.4335696912706475e-06,67.0,1.0102876000496504e-05,17.158531450082265,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,1,1.270133354524103,5.835856564277448e-06,78.0,1.0121573406339573e-05,17.43920561002788,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,2,0.3747792998336802,2.2973400956249022e-06,88.0,1.0121577186752359e-05,18.381697049504517,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,3,0.9220170678657782,4.236373557717113e-06,98.0,1.0121584601435649e-05,18.416499579456385,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,4,0.907530957796216,4.169814514732207e-06,108.0,1.0121584643972193e-05,19.458777224863965,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,5,0.9705690875311566,4.459454560718732e-06,123.0,1.0122106397681512e-05,17.833769679064396,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,6,0.05992034728703238,2.2973400956249183e-06,124.0,1.0122106399681513e-05,21.993954410855917,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,7,1.5130544416197773,6.952001271192797e-06,134.0,1.012210643750787e-05,21.299272051547398,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,8,0.3143274347568031,2.297340095624867e-06,138.0,1.0122106445507872e-05,22.498798736896283,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,9,1.1191103309427959,5.141954069405808e-06,148.0,1.0122106473485624e-05,22.96182417054507,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,10,0.15925225809888693,2.2973400956248425e-06,150.0,1.0122106477485626e-05,21.864744015795797,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,11,0.4809138788151508,2.297340095624836e-06,156.0,1.012210648948563e-05,21.925786268680902,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,12,0.14578380994875226,2.297340095624854e-06,158.0,1.0122106493485631e-05,23.880080460020864,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,13,0.7361666818667092,3.382450470631057e-06,168.0,1.0122106552688006e-05,19.291552447450425,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,14,0.6521332302605996,2.9963436351340934e-06,182.0,1.0122195147650158e-05,18.015666172150894,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,400,3621,15,0.401693679224015,2.2973400956249188e-06,192.0,1.0122195192788467e-05,19.191052732678024,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,0,0.5296494184524981,2.4335696912706475e-06,73.0,1.150080552323733e-05,19.532748225559665,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,1,1.270133354524103,5.835856564277448e-06,84.0,1.1515776477033755e-05,19.841380947385943,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,2,0.3747792998336802,2.2973400956249022e-06,94.0,1.1515779162399394e-05,20.913693582189914,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,3,0.9220170678657782,4.236373557717113e-06,104.0,1.151578437330026e-05,20.95328413674605,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,4,0.907530957796216,4.169814514732207e-06,114.0,1.151578440955734e-05,22.1391305094295,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,5,0.9705690875311566,4.459454560718732e-06,129.0,1.1516334750836743e-05,20.290209707780836,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,500,3621,6,0.05992034728703238,2.2973400956249183e-06,130.0,1.1516334752836744e-05,25.023422154702576,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
