candidate_id,target_class,full_material_sha256,taylor_peierls_subvector_sha256,diagnostic_states_json,log10_peierls_rate_s_median,log10_peierls_rate_s_min,log10_peierls_rate_s_max,log10_peierls_velocity_m_s_median,log10_peierls_velocity_m_s_min,log10_peierls_velocity_m_s_max,log10_encounter_rate_s_median,log10_encounter_rate_s_min,log10_encounter_rate_s_max,log10_taylor_completion_rate_s_median,log10_taylor_completion_rate_s_min,log10_taylor_completion_rate_s_max,log10_chi_ret_median,log10_chi_ret_min,log10_chi_ret_max,log10_chi_taylor_completion_median,log10_chi_taylor_completion_min,log10_chi_taylor_completion_max,retained_equilibrium_fraction_median,retained_equilibrium_fraction_min,retained_equilibrium_fraction_max,kinetic_regime
oneD_v2_dbtt_TP_3418e9af16c39e40,DBTT,3418e9af16c39e403d371cadd8289a69f32fad5914ac31c6fc91a7bace5ae64f,a5de7ab64383e14917a29dceaa9b4160e76d25b996903cf91bbc18de160cfb70,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":25.40332238004333,""log10_encounter_rate_s"":-12.347307621612536,""log10_peierls_rate_s"":-13.008184777463383,""log10_peierls_velocity_m_s"":-19.658701771782855,""log10_taylor_completion_rate_s"":10.744604012254113,""retained_equilibrium_fraction"":8.09260543108541e-24,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.1171978305814583,""log10_encounter_rate_s"":12.456684455103979,""log10_peierls_rate_s"":11.795807299253132,""log10_peierls_velocity_m_s"":3.2967414921743705,""log10_taylor_completion_rate_s"":10.485199486934748,""retained_equilibrium_fraction"":0.9894342104969389,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.090999195732185,""log10_encounter_rate_s"":12.479264069537422,""log10_peierls_rate_s"":11.818386913686576,""log10_peierls_velocity_m_s"":3.326544397459282,""log10_taylor_completion_rate_s"":10.501525485831198,""retained_equilibrium_fraction"":0.9895836888462816,""temperature_K"":1200.0}]",11.795807299253132,-13.008184777463383,11.818386913686576,3.2967414921743705,-19.658701771782855,3.326544397459282,12.456684455103979,-12.347307621612536,12.479264069537422,10.501525485831198,10.485199486934748,10.744604012254113,4.06873777943841,2.3113921536828372,4.088682798750689,2.1171978305814583,2.090999195732185,25.40332238004333,0.9894342104969389,8.09260543108541e-24,0.9895836888462816,RETENTION_DOMINATED
oneD_v2_dbtt_TP_341ac6ce198b102c,DBTT,341ac6ce198b102ccd9ec845bacaba34531132b09c6eb88915d600ba3a4ca7c7,b799b21585797363546bc1e0cdc4d84f07b67f934de3d58189f9d2089cd56086,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":43.61282272959614,""log10_encounter_rate_s"":-30.679139490606833,""log10_peierls_rate_s"":-31.34001664645768,""log10_peierls_velocity_m_s"":-37.99053364077715,""log10_taylor_completion_rate_s"":10.62227793275262,""retained_equilibrium_fraction"":4.9955415626627126e-42,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.198375373587953,""log10_encounter_rate_s"":12.33884913874006,""log10_peierls_rate_s"":11.677971982889213,""log10_peierls_velocity_m_s"":3.1789061758104498,""log10_taylor_completion_rate_s"":10.448541713577322,""retained_equilibrium_fraction"":0.9872902380122007,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.1852623892364376,""log10_encounter_rate_s"":12.359217616307363,""log10_peierls_rate_s"":11.698340460456517,""log10_peierls_velocity_m_s"":3.206497944229223,""log10_taylor_completion_rate_s"":10.47574222610539,""retained_equilibrium_fraction"":0.9870913168381972,""temperature_K"":1200.0}]",11.677971982889213,-31.34001664645768,11.698340460456517,3.1789061758104498,-37.99053364077715,3.206497944229223,12.33884913874006,-30.679139490606833,12.359217616307363,10.47574222610539,10.448541713577322,10.62227793275262,4.06873777943841,2.3113921536828372,4.088682798750689,2.198375373587953,2.1852623892364376,43.61282272959614,0.9870913168381972,4.9955415626627126e-42,0.9872902380122007,RETENTION_DOMINATED
oneD_v2_dbtt_TP_341c7461c6b58725,DBTT,341c7461c6b5872590ae3a0e3025233c6320b4205516f61865c3cdea8cdc3901,05e534991fa7722b6ac445a008767ca77e3c22f0216885bc8edfdb9618b666c2,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":11.789518270433076,""log10_encounter_rate_s"":1.4002542145914918,""log10_peierls_rate_s"":0.7393770587406451,""log10_peierls_velocity_m_s"":-5.911139935578827,""log10_taylor_completion_rate_s"":10.878376244301304,""retained_equilibrium_fraction"":3.325660943719211e-10,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.2922564517343593,""log10_encounter_rate_s"":12.423730151325394,""log10_peierls_rate_s"":11.762852995474548,""log10_peierls_velocity_m_s"":3.263787188395785,""log10_taylor_completion_rate_s"":10.627303804309063,""retained_equilibrium_fraction"":0.9842714552132212,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.2783339299355316,""log10_encounter_rate_s"":12.42626377284598,""log10_peierls_rate_s"":11.765386616995132,""log10_peierls_velocity_m_s"":3.2735441007678387,""log10_taylor_completion_rate_s"":10.635859923343101,""retained_equilibrium_fraction"":0.9840553251871635,""temperature_K"":1200.0}]",11.762852995474548,0.7393770587406451,11.765386616995132,3.263787188395785,-5.911139935578827,3.2735441007678387,12.423730151325394,1.4002542145914918,12.42626377284598,10.635859923343101,10.627303804309063,10.878376244301304,4.06873777943841,2.3113921536828372,4.088682798750689,2.2922564517343593,2.2783339299355316,11.789518270433076,0.9840553251871635,3.325660943719211e-10,0.9842714552132212,RETENTION_DOMINATED
oneD_v2_dbtt_TP_346983e6c8c16441,DBTT,346983e6c8c16441b0880206d3badbb8f54acfdabde2121ce9d36ae66db24041,343c9910a08c3b78b8e1b8e437dc94edbf70b0688ae3b7d99c03936933e28705,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":58.918592255911726,""log10_encounter_rate_s"":-46.136682283289566,""log10_peierls_rate_s"":-46.797559439140414,""log10_peierls_velocity_m_s"":-53.44807643345989,""log10_taylor_completion_rate_s"":10.470479581574455,""retained_equilibrium_fraction"":2.4708030861154413e-57,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.0877548250494888,""log10_encounter_rate_s"":12.38479171561833,""log10_peierls_rate_s"":11.723914559767485,""log10_peierls_velocity_m_s"":3.2248487526887217,""log10_taylor_completion_rate_s"":9.38386374191713,""retained_equilibrium_fraction"":0.9990031292002323,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.0441226456140686,""log10_encounter_rate_s"":12.435237472434995,""log10_peierls_rate_s"":11.774360316584147,""log10_peierls_velocity_m_s"":3.282517800356854,""log10_taylor_completion_rate_s"":9.410622338610652,""retained_equilibrium_fraction"":0.9990559941274484,""temperature_K"":1200.0}]",11.723914559767485,-46.797559439140414,11.774360316584147,3.2248487526887217,-53.44807643345989,3.282517800356854,12.38479171561833,-46.136682283289566,12.435237472434995,9.410622338610652,9.38386374191713,10.470479581574455,4.06873777943841,2.3113921536828372,4.088682798750689,1.0877548250494888,1.0441226456140686,58.918592255911726,0.9990031292002323,2.4708030861154413e-57,0.9990559941274484,RETENTION_DOMINATED
oneD_v2_dbtt_TP_349a49e1f221e44c,DBTT,349a49e1f221e44c3feed42dab93ff2c6db98acd5c682f8d85d03347bf42bf15,36f7176afc78f7e8400665af14cae0ac72e3042dc1e79377c1165e93adc55a96,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":54.73811745577105,""log10_encounter_rate_s"":-42.26103715031353,""log10_peierls_rate_s"":-42.921914306164375,""log10_peierls_velocity_m_s"":-49.57243130048384,""log10_taylor_completion_rate_s"":10.165419155690916,""retained_equilibrium_fraction"":3.7457594356670543e-53,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.7134392649324741,""log10_encounter_rate_s"":12.167700517501624,""log10_peierls_rate_s"":11.506823361650778,""log10_peierls_velocity_m_s"":3.0077575545720148,""log10_taylor_completion_rate_s"":9.792456983683408,""retained_equilibrium_fraction"":0.9958030873093573,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.6278611387390967,""log10_encounter_rate_s"":12.252962899712523,""log10_peierls_rate_s"":11.592085743861675,""log10_peierls_velocity_m_s"":3.1002432276343823,""log10_taylor_completion_rate_s"":9.81208625901321,""retained_equilibrium_fraction"":0.9963896229888306,""temperature_K"":1200.0}]",11.506823361650778,-42.921914306164375,11.592085743861675,3.0077575545720148,-49.57243130048384,3.1002432276343823,12.167700517501624,-42.26103715031353,12.252962899712523,9.81208625901321,9.792456983683408,10.165419155690916,4.06873777943841,2.3113921536828372,4.088682798750689,1.7134392649324741,1.6278611387390967,54.73811745577105,0.9958030873093573,3.7457594356670543e-53,0.9963896229888306,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34b4c6c4fce3225e,DBTT,34b4c6c4fce3225ebc516d7a2f1b6b164cb29b015d6add4eb319fd06d01996bc,b73d44faf8446526275ee9a9d48445ed6871e2ad29dedb903c5ae7f2fc051452,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":27.645977221154258,""log10_encounter_rate_s"":-14.492696489654298,""log10_peierls_rate_s"":-15.153573645505146,""log10_peierls_velocity_m_s"":-21.80409063982462,""log10_taylor_completion_rate_s"":10.841832756028099,""retained_equilibrium_fraction"":4.628824918955325e-26,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.757970644450141,""log10_encounter_rate_s"":12.43860051167011,""log10_peierls_rate_s"":11.777723355819264,""log10_peierls_velocity_m_s"":3.2786575487405014,""log10_taylor_completion_rate_s"":10.107888357369562,""retained_equilibrium_fraction"":0.9953520168338554,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.719299979395485,""log10_encounter_rate_s"":12.466325313895446,""log10_peierls_rate_s"":11.8054481580446,""log10_peierls_velocity_m_s"":3.313605641817306,""log10_taylor_completion_rate_s"":10.116887513852522,""retained_equilibrium_fraction"":0.9955472932304024,""temperature_K"":1200.0}]",11.777723355819264,-15.153573645505146,11.8054481580446,3.2786575487405014,-21.80409063982462,3.313605641817306,12.43860051167011,-14.492696489654298,12.466325313895446,10.116887513852522,10.107888357369562,10.841832756028099,4.06873777943841,2.3113921536828372,4.088682798750689,1.757970644450141,1.719299979395485,27.645977221154258,0.9953520168338554,4.628824918955325e-26,0.9955472932304024,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34c67595fa3e10f5,DBTT,34c67595fa3e10f5df62f9fa12c0b0a028413004de5fc6b4c79616f07447385d,8910d26a6a069336a8537ff47d3f931f3b3b4ae4645141ad8589b7a1b2ac5eaa,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":31.892612670614653,""log10_encounter_rate_s"":-19.603404752731457,""log10_peierls_rate_s"":-20.264281908582305,""log10_peierls_velocity_m_s"":-26.914798902901776,""log10_taylor_completion_rate_s"":9.977797861491903,""retained_equilibrium_fraction"":2.622987566531133e-30,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.9040700617675281,""log10_encounter_rate_s"":12.536964306954562,""log10_peierls_rate_s"":11.876087151103716,""log10_peierls_velocity_m_s"":3.3770213440249535,""log10_taylor_completion_rate_s"":10.352351569971402,""retained_equilibrium_fraction"":0.9935053244238267,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.85890220513622,""log10_encounter_rate_s"":12.567774052441196,""log10_peierls_rate_s"":11.906896896590348,""log10_peierls_velocity_m_s"":3.4150543803630558,""log10_taylor_completion_rate_s"":10.357938478139006,""retained_equilibrium_fraction"":0.993869529573335,""temperature_K"":1200.0}]",11.876087151103716,-20.264281908582305,11.906896896590348,3.3770213440249535,-26.914798902901776,3.4150543803630558,12.536964306954562,-19.603404752731457,12.567774052441196,10.352351569971402,9.977797861491903,10.357938478139006,4.06873777943841,2.3113921536828372,4.088682798750689,1.9040700617675281,1.85890220513622,31.892612670614653,0.9935053244238267,2.622987566531133e-30,0.993869529573335,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34cc8eaaed383c18,DBTT,34cc8eaaed383c1866ebd16b3e16b320c4078a2e1df82461a9cf09eea15bfa60,9e4bf6ca765bed53b6254bb185d466b78eddb77f9a48fc86b06fab2a74719429,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":29.8184117238276,""log10_encounter_rate_s"":-17.047225205681453,""log10_peierls_rate_s"":-17.7081023615323,""log10_peierls_velocity_m_s"":-24.358619355851772,""log10_taylor_completion_rate_s"":10.459779576491448,""retained_equilibrium_fraction"":3.11168059196183e-28,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":0.9911700106931397,""log10_encounter_rate_s"":12.465176555081289,""log10_peierls_rate_s"":11.804299399230441,""log10_peierls_velocity_m_s"":3.3052335921516796,""log10_taylor_completion_rate_s"":9.367663767023739,""retained_equilibrium_fraction"":0.9992017472989128,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":0.9778449167729296,""log10_encounter_rate_s"":12.48260088355912,""log10_peierls_rate_s"":11.821723727708273,""log10_peierls_velocity_m_s"":3.3298812114809797,""log10_taylor_completion_rate_s"":9.39170802089364,""retained_equilibrium_fraction"":0.999189496308289,""temperature_K"":1200.0}]",11.804299399230441,-17.7081023615323,11.821723727708273,3.3052335921516796,-24.358619355851772,3.3298812114809797,12.465176555081289,-17.047225205681453,12.48260088355912,9.39170802089364,9.367663767023739,10.459779576491448,4.06873777943841,2.3113921536828372,4.088682798750689,0.9911700106931397,0.9778449167729296,29.8184117238276,0.999189496308289,3.11168059196183e-28,0.9992017472989128,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34cf4a1f4211f2c6,DBTT,34cf4a1f4211f2c6eff6eb3b3333f5add3c4bd1af4ad5cf988b63feaf0709a9b,b963b6feab2696e31e44ed932bd18634751449b0eba2f83fc93ebcb0c959ef44,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":28.151538446596327,""log10_encounter_rate_s"":-15.31226755896363,""log10_peierls_rate_s"":-15.973144714814476,""log10_peierls_velocity_m_s"":-22.62366170913395,""log10_taylor_completion_rate_s"":10.527790715773072,""retained_equilibrium_fraction"":1.4452458309779905e-26,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.0065002025601688,""log10_encounter_rate_s"":12.454204459176614,""log10_peierls_rate_s"":11.793327303325766,""log10_peierls_velocity_m_s"":3.294261496247004,""log10_taylor_completion_rate_s"":9.372021862986093,""retained_equilibrium_fraction"":0.9991730902115173,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":0.948581009196573,""log10_encounter_rate_s"":12.499230414707245,""log10_peierls_rate_s"":11.838353258856397,""log10_peierls_velocity_m_s"":3.3465107426291048,""log10_taylor_completion_rate_s"":9.379073644465407,""retained_equilibrium_fraction"":0.9992422707934093,""temperature_K"":1200.0}]",11.793327303325766,-15.973144714814476,11.838353258856397,3.294261496247004,-22.62366170913395,3.3465107426291048,12.454204459176614,-15.31226755896363,12.499230414707245,9.379073644465407,9.372021862986093,10.527790715773072,4.06873777943841,2.3113921536828372,4.088682798750689,1.0065002025601688,0.948581009196573,28.151538446596327,0.9991730902115173,1.4452458309779905e-26,0.9992422707934093,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34dc46b5e1c6b578,DBTT,34dc46b5e1c6b5789ae8115a878b33f69b2ba1f05f8c6ae8863b8ef505f6c191,ea710ea348aed7f64ae34de80ad938544bc6f38eb1118042a987fdd71b979fca,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":56.03055218859029,""log10_encounter_rate_s"":-42.99079756291959,""log10_peierls_rate_s"":-43.65167471877044,""log10_peierls_velocity_m_s"":-50.30219171308991,""log10_taylor_completion_rate_s"":10.72831903833944,""retained_equilibrium_fraction"":1.9093405617397749e-54,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.085418888466528,""log10_encounter_rate_s"":12.372218237958009,""log10_peierls_rate_s"":11.711341082107163,""log10_peierls_velocity_m_s"":3.2122752750284,""log10_taylor_completion_rate_s"":10.368954327673848,""retained_equilibrium_fraction"":0.9901724126655089,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.027105169557551,""log10_encounter_rate_s"":12.416110201517903,""log10_peierls_rate_s"":11.755233045667056,""log10_peierls_velocity_m_s"":3.263390529439762,""log10_taylor_completion_rate_s"":10.374477591637044,""retained_equilibrium_fraction"":0.99099592181636,""temperature_K"":1200.0}]",11.711341082107163,-43.65167471877044,11.755233045667056,3.2122752750284,-50.30219171308991,3.263390529439762,12.372218237958009,-42.99079756291959,12.416110201517903,10.374477591637044,10.368954327673848,10.72831903833944,4.06873777943841,2.3113921536828372,4.088682798750689,2.085418888466528,2.027105169557551,56.03055218859029,0.9901724126655089,1.9093405617397749e-54,0.99099592181636,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34e7d3eda45e95bb,DBTT,34e7d3eda45e95bb8d3919515d810799a2525a464aa6db0d8ba2d8db09332868,3f84cebaa406c1782c6ba9b39164e37f4c3f40878c07bebf6516d5aaaa4ad78a,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":14.839294006339731,""log10_encounter_rate_s"":-1.7985562353696505,""log10_peierls_rate_s"":-2.459433391220497,""log10_peierls_velocity_m_s"":-9.10995038553997,""log10_taylor_completion_rate_s"":10.729341541976346,""retained_equilibrium_fraction"":2.96552885147778e-13,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.2871181000466234,""log10_encounter_rate_s"":12.454958025692095,""log10_peierls_rate_s"":11.794080869841249,""log10_peierls_velocity_m_s"":3.2950150627624866,""log10_taylor_completion_rate_s"":10.653393326988029,""retained_equilibrium_fraction"":0.9844535747996013,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.264613688131217,""log10_encounter_rate_s"":12.461473998249506,""log10_peierls_rate_s"":11.800596842398658,""log10_peierls_velocity_m_s"":3.3087543261713654,""log10_taylor_completion_rate_s"":10.657349906942313,""retained_equilibrium_fraction"":0.9845435119219216,""temperature_K"":1200.0}]",11.794080869841249,-2.459433391220497,11.800596842398658,3.2950150627624866,-9.10995038553997,3.3087543261713654,12.454958025692095,-1.7985562353696505,12.461473998249506,10.657349906942313,10.653393326988029,10.729341541976346,4.06873777943841,2.3113921536828372,4.088682798750689,2.2871181000466234,2.264613688131217,14.839294006339731,0.9844535747996013,2.96552885147778e-13,0.9845435119219216,RETENTION_DOMINATED
oneD_v2_dbtt_TP_34fef814e57f9427,DBTT,34fef814e57f9427f8d0c4522f3372ece21fefeb5a179e519c989210eb7dadc2,e519868f5502f13c06122f5af2efd1e03ad8272a876d9a0cce64c06b3682a0ac,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":19.203187667304036,""log10_encounter_rate_s"":-7.186794251075322,""log10_peierls_rate_s"":-7.847671406926169,""log10_peierls_velocity_m_s"":-14.498188401245642,""log10_taylor_completion_rate_s"":9.704991645979444,""retained_equilibrium_fraction"":1.2829605887883694e-17,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":0.41214274036791015,""log10_encounter_rate_s"":12.556741749071847,""log10_peierls_rate_s"":11.895864593221,""log10_peierls_velocity_m_s"":3.3967987861422375,""log10_taylor_completion_rate_s"":8.880201690689068,""retained_equilibrium_fraction"":0.9997894435796982,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":0.39971771140905277,""log10_encounter_rate_s"":12.581634292366951,""log10_peierls_rate_s"":11.920757136516105,""log10_peierls_velocity_m_s"":3.4289146202888117,""log10_taylor_completion_rate_s"":8.912614224337595,""retained_equilibrium_fraction"":0.9997857667473232,""temperature_K"":1200.0}]",11.895864593221,-7.847671406926169,11.920757136516105,3.3967987861422375,-14.498188401245642,3.4289146202888117,12.556741749071847,-7.186794251075322,12.581634292366951,8.912614224337595,8.880201690689068,9.704991645979444,4.06873777943841,2.3113921536828372,4.088682798750689,0.41214274036791015,0.39971771140905277,19.203187667304036,0.9997857667473232,1.2829605887883694e-17,0.9997894435796982,RETENTION_DOMINATED
oneD_v2_dbtt_TP_350a5ce7a42aaaa5,DBTT,350a5ce7a42aaaa5b2df016cfdc243f0dea264c11268a4a6c39db0481181b323,6286d0120cd0959adda5a4fcc2dd40c420680da247c67a8936ea854eb78b760d,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":45.62994946195412,""log10_encounter_rate_s"":-32.833314125563945,""log10_peierls_rate_s"":-33.49419128141479,""log10_peierls_velocity_m_s"":-40.14470827573426,""log10_taylor_completion_rate_s"":10.484979919035663,""retained_equilibrium_fraction"":4.805137951977747e-44,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.2831391935224734,""log10_encounter_rate_s"":12.159001246853835,""log10_peierls_rate_s"":11.498124091002989,""log10_peierls_velocity_m_s"":2.999058283924226,""log10_taylor_completion_rate_s"":9.353457641625619,""retained_equilibrium_fraction"":0.9984376535471086,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.210482285240075,""log10_encounter_rate_s"":12.231352838543849,""log10_peierls_rate_s"":11.570475682693,""log10_peierls_velocity_m_s"":3.078633166465708,""log10_taylor_completion_rate_s"":9.373097344345513,""retained_equilibrium_fraction"":0.9986159779275683,""temperature_K"":1200.0}]",11.498124091002989,-33.49419128141479,11.570475682693,2.999058283924226,-40.14470827573426,3.078633166465708,12.159001246853835,-32.833314125563945,12.231352838543849,9.373097344345513,9.353457641625619,10.484979919035663,4.06873777943841,2.3113921536828372,4.088682798750689,1.2831391935224734,1.210482285240075,45.62994946195412,0.9984376535471086,4.805137951977747e-44,0.9986159779275683,RETENTION_DOMINATED
oneD_v2_dbtt_TP_350dc60e9a008d72,DBTT,350dc60e9a008d7232767f8d9e1d6efc3c85e43c2719abb9e264119fe30eeb92,08ab25a41d1c1debfc34af929a40e7267daeca6bfb47eb67d30caa287710dc7e,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":5.871311589908465,""log10_encounter_rate_s"":7.180598886291929,""log10_peierls_rate_s"":6.519721730441082,""log10_peierls_velocity_m_s"":-0.13079526387838977,""log10_taylor_completion_rate_s"":10.740501999985462,""retained_equilibrium_fraction"":0.0002754084474311418,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.8931603612468928,""log10_encounter_rate_s"":12.3940055526843,""log10_peierls_rate_s"":11.733128396833452,""log10_peierls_velocity_m_s"":3.2340625897546906,""log10_taylor_completion_rate_s"":10.198483115180503,""retained_equilibrium_fraction"":0.993665421251125,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.8709031204236741,""log10_encounter_rate_s"":12.409866645191718,""log10_peierls_rate_s"":11.748989489340872,""log10_peierls_velocity_m_s"":3.2571469731135783,""log10_taylor_completion_rate_s"":10.212031986176983,""retained_equilibrium_fraction"":0.9936988455305094,""temperature_K"":1200.0}]",11.733128396833452,6.519721730441082,11.748989489340872,3.2340625897546906,-0.13079526387838977,3.2571469731135783,12.3940055526843,7.180598886291929,12.409866645191718,10.212031986176983,10.198483115180503,10.740501999985462,4.06873777943841,2.3113921536828372,4.088682798750689,1.8931603612468928,1.8709031204236741,5.871311589908465,0.993665421251125,0.0002754084474311418,0.9936988455305094,RETENTION_DOMINATED
oneD_v2_dbtt_TP_3512428dcd867f51,DBTT,3512428dcd867f512a3559e924d6c4adf73ef526449da53a47f85cc20549d273,492ba486e6461c18f31738f7a0af0208864c7340d5e0b089f8c3874a67702829,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":27.517126796778395,""log10_encounter_rate_s"":-14.370632830501046,""log10_peierls_rate_s"":-15.031509986351892,""log10_peierls_velocity_m_s"":-21.682026980671367,""log10_taylor_completion_rate_s"":10.835096000400084,""retained_equilibrium_fraction"":6.226889624159815e-26,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.0316793529790385,""log10_encounter_rate_s"":12.543621172737696,""log10_peierls_rate_s"":11.882744016886848,""log10_peierls_velocity_m_s"":3.3836782098080866,""log10_taylor_completion_rate_s"":10.486617726966045,""retained_equilibrium_fraction"":0.9913063045467161,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.9999883861249341,""log10_encounter_rate_s"":12.565318555118417,""log10_peierls_rate_s"":11.90444139926757,""log10_peierls_velocity_m_s"":3.412598883040277,""log10_taylor_completion_rate_s"":10.496569161804942,""retained_equilibrium_fraction"":0.9915363200230479,""temperature_K"":1200.0}]",11.882744016886848,-15.031509986351892,11.90444139926757,3.3836782098080866,-21.682026980671367,3.412598883040277,12.543621172737696,-14.370632830501046,12.565318555118417,10.496569161804942,10.486617726966045,10.835096000400084,4.06873777943841,2.3113921536828372,4.088682798750689,2.0316793529790385,1.9999883861249341,27.517126796778395,0.9913063045467161,6.226889624159815e-26,0.9915363200230479,RETENTION_DOMINATED
oneD_v2_dbtt_TP_35468165a2b93f85,DBTT,35468165a2b93f85a1390acb15c4b371238c084d21060893d5d0b7ea416e9619,502c16c206dbcbd93b992c6e90e88603e7e9953e30c03fb3dbf67c53f80002a4,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":20.703916368307453,""log10_encounter_rate_s"":-8.506455981025798,""log10_peierls_rate_s"":-9.167333136876644,""log10_peierls_velocity_m_s"":-15.817850131196117,""log10_taylor_completion_rate_s"":9.886015025601678,""retained_equilibrium_fraction"":4.05066993026274e-19,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.8383262140103196,""log10_encounter_rate_s"":12.275838216316748,""log10_peierls_rate_s"":11.614961060465902,""log10_peierls_velocity_m_s"":3.115895253387139,""log10_taylor_completion_rate_s"":10.025481631576378,""retained_equilibrium_fraction"":0.9944125965416007,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.8180190859399195,""log10_encounter_rate_s"":12.303033084648126,""log10_peierls_rate_s"":11.64215592879728,""log10_peierls_velocity_m_s"":3.1503134125699863,""log10_taylor_completion_rate_s"":10.052314391149636,""retained_equilibrium_fraction"":0.9944172273023932,""temperature_K"":1200.0}]",11.614961060465902,-9.167333136876644,11.64215592879728,3.115895253387139,-15.817850131196117,3.1503134125699863,12.275838216316748,-8.506455981025798,12.303033084648126,10.025481631576378,9.886015025601678,10.052314391149636,4.06873777943841,2.3113921536828372,4.088682798750689,1.8383262140103196,1.8180190859399195,20.703916368307453,0.9944125965416007,4.05066993026274e-19,0.9944172273023932,RETENTION_DOMINATED
