material_class,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,post_event_tip_x_m,post_event_tip_y_m,post_event_process_zone_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,semantic_role
DBTT,105,1,924,1535.3360554106214,3.6555620366919576e-05,7083182.031176382,28991.85311017624,113.56870747942097,565.1042105393393,567.7783095630201,2.674099023680784,0.00106777830956302,5.0303386311230984e-06,333e44154b2c8203fca0e8fc37c70cf6d50ed4b6787b76875787cece84f047bd,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,106,1,928,1535.3360557466215,3.655562037491958e-05,7083182.032726496,28418.080299913265,112.43928204730696,567.7783095630201,570.075649658645,2.2973400956249024,0.0010700756496586448,5.030338631123101e-06,fd8968d10fd045c3bff940279eba0378dfd808268934ad0589e500c0027fa445,2.5200006348313764e-07,6.000008703852672e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,107,1,931,1535.3360559986215,3.655562038091959e-05,7076904.892776915,28053.921468241657,111.71654184870543,570.075649658645,572.3729897542698,2.2973400956249024,0.00107237298975427,5.0303386311231035e-06,961893b23474c353b57765bd747a02a32056d6667e5df66324eb9990816a398c,2.4626849608466728e-06,5.863533400138343e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,108,1,941,1535.3360584613065,3.655562043955492e-05,7069378.680327374,27667.973725482578,110.94541847447904,572.3729897542698,582.7131366972753,10.340146943005463,0.0010827131366972751,5.030338631123115e-06,1bbf50cd6cf0599614578bb9f4238a31e17dfe96d229db32620778d180845e80,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,109,1,943,1535.3360586293065,3.655562044355492e-05,6970047.851031545,21312.325691152982,97.3724544878199,582.7131366972753,585.0102108509154,2.2970741536401054,0.0010850102108509155,5.0652935684632304e-06,2c4327f87197b6f7a7397b16ec8473a485c0921d9d67bcbd98805b0af3bae163,5.880001481273212e-07,1.4000004497707885e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,110,1,950,1535.3360592173067,3.655562045755493e-05,6967594.108366394,21220.025250904197,97.16137305606192,585.0102108509154,587.6336241943975,2.6234133434820466,0.0010876336241943975,5.105214460391478e-06,84a56ec057728b0631d0e7b4fa344f5bc7c014a1eca0235877f3b76629b5463b,1.308301307290094e-06,3.115000932977369e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,111,1,960,1535.336060525608,3.6555620488704936e-05,6965121.024205401,21111.399589470755,96.91236864217385,587.6336241943975,593.3586028711254,5.724978676727903,0.0010933586028711254,5.105214460391483e-06,3b13f35b9d96a87bb22e5beeae46dadc442d580bdfae380bba6427a9da02697d,3.40894007422321e-06,8.11652448810124e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,112,1,970,1535.336063934548,3.655562056987018e-05,6955119.336482106,20731.55664450432,96.03657244402021,593.3586028711254,608.5177100811211,15.159107209995705,0.0011085177100811211,3.0161928402592072e-06,6eb90682e1f73074d51c456e9ce4e3a1c246a67c716533a2644d681206ed935d,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,113,1,971,1535.336064018548,3.655562057187018e-05,6969042.498788054,37134.39612270025,128.5312935201451,608.5177100811211,610.8147842347612,2.2970741536401054,0.0011108147842347612,2.9812379029190964e-06,cb57170ca4e7edba012d5893554dc297116b82be04b9cd598c8015d12410ab98,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,114,1,974,1535.3360642705481,3.6555620577870184e-05,6964929.877229391,37482.92125167931,129.1330505365414,610.8147842347612,613.1110606240181,2.296276389256906,0.001113111060624018,2.9113361210636457e-06,a261350c75291fbf286e16143e3ecf23fbb5cbde53bd31a85fc887cc5c3cfa23,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,115,1,977,1535.3360645225482,3.6555620583870186e-05,6960728.713098484,37822.10340429962,129.7159958476044,613.1110606240181,615.4081347776582,2.2970741536401054,0.0011154081347776582,2.876381183723534e-06,3f729fcb480b2c2133eca0d96a6fb49f50349ea10fc31fa751945d5f7d8a971f,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,116,1,978,1535.3360646065482,3.6555620585870186e-05,6955631.529410291,38168.01486900411,130.30782072722116,615.4081347776582,617.6884752646444,2.2803404869861654,0.0011176884752646444,2.597421010263044e-06,914c3ef4a42566fa23cc7a93d6a1e5f5c8145fbf2a0d310aa2490cb7bf54ab17,1.6723038243071642e-06,3.981678268344391e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,117,1,988,1535.336066278852,3.655562062568697e-05,6950752.281408532,37949.04145577015,129.93348908245636,617.6884752646444,624.9217360712322,7.233260806587849,0.0011249217360712323,3.706606112733075e-06,be4724d739e72e2b970300e1e4091c4457fff729d170b8af090f7cb01ec0929f,3.360000846441835e-07,7.999995793855214e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,118,1,992,1535.3360666148521,3.6555620633686965e-05,6933541.861680635,40240.70273889049,133.79918667774552,624.9217360712322,627.2190761668571,2.2973400956249024,0.0011272190761668572,3.706606112733075e-06,9016aad0890a7dccf6202c3482171e39b7ffbceb3d470192d3b9211047ee7072,8.400002116104588e-08,2.000014195056854e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,119,1,993,1535.3360666988522,3.655562063568698e-05,6925411.507354734,33875.08233649696,122.76112933768064,627.2190761668571,629.0836717399659,1.8645955731087012,0.0011290836717399659,2.3645722593190846e-06,2fd04f7f8d3269426f9613b67f0cfc80d2eb20e8c46b67588e3845d44dec5796,9.470181794313248e-07,2.2548010279645897e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,120,1,1003,1535.3360676458703,3.655562065823499e-05,6911784.912532593,35278.04963609468,125.27747133896632,629.0836717399659,633.2272305760167,4.1435588360508575,0.0011332272305760167,2.301519075228491e-06,0eafc299635e2f7e42d6dbcb2c12d4aeeb31dfc43a0128f3577e82f2efa41f55,1.0642838788044173e-06,2.534010870060277e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,121,1,1013,1535.3360687101542,3.65556206835751e-05,6903924.998508523,35942.117704228076,126.4510751741094,633.2272305760167,637.87956898475,4.652338408733282,0.00113787956898475,2.089001748296267e-06,0e4ffae8eb50c0e368684b8a770933f39a34e9b030676f339d03b883da2f9b6f,1.7848287825472653e-06,4.249590723802779e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,122,1,1023,1535.336070494983,3.6555620726071005e-05,6893147.429393017,36948.54502039793,128.20925184833044,637.87956898475,645.6897781248484,7.8102091400984905,0.0011456897781248485,2.0890017482962775e-06,a5c98148a63c4e261927bdba5e49d0910c4b81fffc863fb653633d520160c345,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,123,1,1024,1535.336070578983,3.6555620728071006e-05,6877553.708257637,38254.21893977175,130.45489058667005,645.6897781248484,647.9871182204733,2.2973400956249024,0.0011479871182204732,2.0890017482962805e-06,229dd793f53fbe96f7418c034e8f22fdefbaa232543886c2d225d491a0c77a10,4.200001058052294e-07,1.0000009988912067e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,124,1,1029,1535.3360709989831,3.6555620738071016e-05,6867163.044013349,39041.4386006364,131.7903469834146,647.9871182204733,650.2844583160983,2.2973400956249024,0.0011502844583160983,2.089001748296283e-06,44059b104070d61c49ab429b17f6b0c2551da3db36be7d3427cab2d8dd7305d5,5.040001269662753e-07,1.199999707891461e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,125,1,1035,1535.3360715029833,3.655562075007101e-05,6863469.18168406,37226.251090491896,128.69016167407233,650.2844583160983,652.5817984117232,2.2973400956249024,0.0011525817984117232,2.0890017482962864e-06,7273ebb4fb0b4917eb1f6d7a120ae954639eb58c4fb6eb068eddb4abffa04ae6,1.6800004232209176e-07,4.000008061322974e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,126,1,1037,1535.3360716709833,3.655562075407102e-05,6859369.192805199,37635.86965355456,129.3962448922999,652.5817984117232,654.8791385073481,2.2973400956249024,0.001154879138507348,2.0890017482962894e-06,b103d04ec7881291d61e031e54b8e8c604631a69eb6d19c8cb2f6c13bb5d0355,5.880001481273212e-07,1.4000004497707885e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,127,1,1044,1535.3360722589834,3.6555620768071026e-05,6855181.5501229735,38070.562556485456,130.1413604768668,654.8791385073481,657.4246281720759,2.5454896647278837,0.001157424628172076,2.0890017482962928e-06,09f71e71b8a48fec368ee7174544ae3114dfd3e52ecf37a35afa2d4841aaead9,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,128,1,1046,1535.3360724269835,3.655562077207103e-05,6850092.07768676,38591.94127371283,131.02947711846784,657.4246281720759,659.7219682677008,2.2973400956249024,0.0011597219682677009,2.0890017482962957e-06,4b54dc6f6284915307bf60d5995104a5c214b5588b2cbd4cc03990c77ac40604,9.617633622838184e-07,2.2899163034523218e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,129,1,1056,1535.3360733887469,3.655562079497019e-05,6843994.050081867,39182.89570852336,132.0288861577289,659.7219682677008,663.9305371126533,4.2085688449523815,0.0011639305371126533,2.0890017482963013e-06,6541a8ea3586ef44c3d1143d2cccaebea66441c52c943a5494f0a9a3658f7dfd,8.88840077095665e-07,2.1162881017923463e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,130,1,1066,1535.336074277587,3.655562081613307e-05,6836710.151827869,39877.18937884587,133.19347989814358,663.9305371126533,667.8199981964464,3.889461083793084,0.0011678199981964464,2.0890017482963063e-06,1a0f32896be37ef28003a5ffa4f1eb73a4d8c191dbb40c96de6844f76f273d6f,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,131,1,1069,1535.336074529587,3.655562082213307e-05,6828025.702483581,40639.613167451455,134.46073411088426,667.8199981964464,670.1173382920713,2.2973400956249024,0.0011701173382920713,2.0890017482963093e-06,7ea35320065c57f6d333debf1e6b19d2efabe00ea081354825058f6557416412,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,132,1,1070,1535.336074613587,3.6555620824133074e-05,6817613.812617361,41419.39605195937,135.74460444512272,670.1173382920713,672.4146783876962,2.2973400956249024,0.001172414678387696,2.089001748296312e-06,4a0fe7e0d6688dd3bb79bb0f6a660ece1935761577ec9afe3bd934e03fd6855d,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,133,1,1071,1535.336074697587,3.6555620826133074e-05,6888783.567302112,19277.847649051157,92.60831177514595,672.4146783876962,674.712018483321,2.2973400956249024,0.001174712018483321,2.0890017482963152e-06,b377f0f56fe2c2d9c650435fa2c739131a908af68333131d1bfc30db092a0725,8.400002116104588e-07,2.000000642529698e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,134,1,1081,1535.3360755375872,3.655562084613308e-05,6887083.874984534,19108.616478900924,92.20093332181526,674.712018483321,678.3146430092825,3.602624525961447,0.0011783146430092825,2.1438234502276124e-06,3e96a794f98eb0459518eae53735b4175827a1f73dfb597a516be77565a68122,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,135,1,1085,1535.3360758735873,3.655562085413308e-05,6883202.790006518,18970.53993110472,91.8672129858119,678.3146430092825,680.6119831049074,2.2973400956249024,0.0011806119831049074,2.143823450227615e-06,18fe59e7c9925087b0f8ae6579a17e4101ec8196f01f9e1c8785ce56701b0d79,6.72000169288367e-07,1.6000005140237583e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,136,1,1093,1535.3360765455875,3.655562087013309e-05,6880589.169409845,18859.72652171744,91.59850610960083,680.6119831049074,683.5483743540607,2.936391249153342,0.0011835483743540607,2.1438234502276184e-06,cbc8d179e9c38b22888157c5800c42a31fcf80e253081d1474fe6401663b64b2,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,137,1,1097,1535.3360768815876,3.655562087813309e-05,6877392.605806217,18674.214579664567,91.1468927180248,683.5483743540607,685.8457144496856,2.2973400956249024,0.0011858457144496857,2.143823450227621e-06,f138b9454703bd3a7833dbd8c726411a95259ee3a7971c5f675962404a81f9de,1.6800004232209176e-07,3.999994508795818e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,138,1,1099,1535.3360770495876,3.6555620882133085e-05,6877392.606558758,18288.531921676167,90.2007435695662,685.8457144496856,688.1430545453105,2.2973400956249024,0.0011881430545453103,2.143823450227623e-06,b43bb34c30f300e14172bcbedbf409e27eb1534b42b5bc92eb2aa57d861e1b45,2.6956900001096074e-06,6.418308809777451e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,139,1,1109,1535.3360797452776,3.6555620946316174e-05,6873476.519916411,18295.218879211032,90.21723241130023,688.1430545453105,699.6160945224588,11.473039977148236,0.0011996160945224588,2.143823450227636e-06,0a1cae91d575714ee09b57f1f0c5b5eddfdf42f5b283940ff4c5e244da158ec6,2.6846396394830663e-06,6.391995223051228e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,140,1,1119,1535.3360824299173,3.6555621010236126e-05,6839334.691845639,26608.707938002488,108.80092525004493,699.6160945224588,711.3637699027782,11.74767538031948,0.0012113637699027783,2.1438234502276493e-06,c9424dde12af7d4ed6bde9fe8dd730e8da46a411048a9a43457a9718e2ea4139,2.5200006348313764e-07,6.000008703852672e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,141,1,1122,1535.3360826819173,3.6555621016236134e-05,6823385.809909926,25100.958665802347,105.6734410462501,711.3637699027782,713.6611099984032,2.2973400956249024,0.0012136611099984032,2.143823450227652e-06,59b62d00151fd7f94f4ff793fd2ad2cfccaf044c2e57ebfb92e738cb2b05cdfa,3.1733397918287665e-06,7.55557048133168e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,142,1,1132,1535.3360858552571,3.655562109179184e-05,6818029.704416959,24905.294019352274,105.26076739970449,713.6611099984032,727.4565307377758,13.795420739372636,0.0012274565307377758,2.143823450227667e-06,58eff68815112c228a99485b417837d1696a6ede56e68464a54756b452eb252b,4.200001058052294e-07,1.000000321264849e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,143,1,1137,1535.3360862752572,3.655562110179184e-05,6798770.600014864,31120.337895713437,117.66379382836641,727.4565307377758,729.7538708334006,2.2973400956249024,0.0012297538708334007,2.1438234502276696e-06,b7cbe92bebb068d1f365b5cc1cf1ca090e0ca68508aa953a5dcfe10d6b23b532,3.53839050148963e-06,8.424736060684557e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,144,1,1147,1535.3360898136477,3.65556211860392e-05,6795779.286720952,30687.421372276785,116.8425142511837,729.7538708334006,745.3241980488751,15.570327215474455,0.0012453241980488752,2.143823450227687e-06,7fdad11088ea2125143c436ca748abf84f0b0b4796be60b109dafc24830b9dbd,8.400002116104588e-07,2.000000642529698e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,145,1,1157,1535.336090653648,3.655562120603921e-05,6764802.562224987,27401.022938286296,110.40890010370936,745.3241980488751,748.809717368516,3.485519319640796,0.001248809717368516,2.1438234502276908e-06,8576cf5187b6e415dfa9ef2faca57e05b7eb5cfdb8df4ba16d735e5c13884d47,9.10997641767608e-07,2.169041313747344e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,146,1,1167,1535.3360915646456,3.655562122772962e-05,6559834.604990995,34730.8079563725,124.30200635015667,748.809717368516,752.7961354894502,3.986418120934237,0.0012527961354894502,2.143823450227695e-06,03ee659e40d6ce99d62e02e56a8b432a18d67b245bb7bb756c22e3ee7d656e17,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,147,1,1169,1535.3360917326456,3.6555621231729624e-05,6553085.284873,34152.78802404683,123.26329607092032,752.7961354894502,755.093475585075,2.2973400956249024,0.001255093475585075,2.1438234502276976e-06,6737b31b134459c32d85553f7db34c9bfd550ed0de5d2065e64bc8b38874485e,5.040001269662753e-07,1.199999707891461e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,148,1,1175,1535.3360922366458,3.655562124372962e-05,6548947.464964552,33769.558361196905,122.56977413436171,755.093475585075,757.3908156807,2.2973400956249024,0.0012573908156807,2.1438234502277e-06,5d909390408deb8cc85a294778f58107792a204ebe6a3cb9a25dcc56ff1fef0a,1.1883957995451055e-06,2.829510849797559e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,149,1,1185,1535.3360934250416,3.655562127202473e-05,6543978.137563389,33372.83807622405,121.84768039265319,757.3908156807,762.591099538519,5.2002838578191035,0.0012625910995385191,2.143823450227706e-06,444c8fd05c89a4f5e38bff9e9ceb463b97d5ac2218ee08933fe2152a8a0fade9,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,150,1,1186,1535.3360935090416,3.655562127402473e-05,6538024.096775485,32231.973892931142,119.74686343363551,762.591099538519,764.888439634144,2.2973400956249024,0.001264888439634144,2.1438234502277086e-06,b5de23f02b6602c27b6690e7d52ab02f1523b2408b581d1c37616bcb52b018d1,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,151,1,1187,1535.3360935930416,3.655562127602473e-05,6530903.773144596,31816.454843339743,118.97250027730068,764.888439634144,767.185779729769,2.2973400956249024,0.0012671857797297687,2.143823450227711e-06,d91fe740143e337d777e6ef7aeb6e7c25c97b4884633d234d4f805f21a216643,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,152,1,1190,1535.3360938450417,3.655562128202473e-05,6522345.285553555,31361.979518246495,118.11972542273425,767.185779729769,769.4831198253938,2.2973400956249024,0.0012694831198253938,2.1438234502277136e-06,2fe6d6e2cbc761554a871461293133a69106ad3fcd7dd8fe7ebe7432284f266f,1.445876023353776e-06,3.4425587380759737e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,153,1,1200,1535.3360952909177,3.655562131645032e-05,6566617.624579972,21909.09084277051,98.72630278659092,769.4831198253938,775.8101034157615,6.326983590367865,0.0012758101034157617,2.143823450227721e-06,5f649f99b4b66d371ea3d98366f65561025e0fb45175a467f74fca63a101f1a1,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,154,1,1202,1535.3360954589177,3.655562132045032e-05,6559283.887235246,21160.204073646943,97.0243230339408,775.8101034157615,778.1074435113866,2.2973400956249024,0.0012781074435113864,2.1438234502277234e-06,fcde4fb02b868d0a3c5fdea53ec337dedfbb804b6e197c7c05eb13d6e30d4159,1.830708924899227e-06,4.358826803186125e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,155,1,1212,1535.3360972896267,3.655562136403859e-05,6555960.233729051,20963.413238662295,96.57210391297887,778.1074435113866,786.1916903591078,8.0842468477213,0.0012861916903591079,2.143823450227732e-06,977568c93581a2fc0938e26ccbb916cbd4846df934a374f190578860a71c2a09,8.400002116104588e-07,1.99999996490334e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,156,1,1222,1535.3360981296269,3.655562138403859e-05,6547192.672158533,20375.788496406178,95.20897886546368,786.1916903591078,789.7790087697211,3.5873184106131886,0.001289779008769721,2.143823450227736e-06,b71c1ee4f432764723b5e6de7b8dced2b5f848bcb6681aad23f8a04e63bc2270,2.5200006348313764e-07,6.000008703852672e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,157,1,1225,1535.336098381627,3.65556213900386e-05,6505292.187727806,26480.330729802212,108.53814573233493,789.7790087697211,792.0760829233611,2.2970741536401054,0.0012920760829233612,2.1787783875678507e-06,6462f1de056e7bf2ab27a7ab0b42b37fe7b153158c676147536800f54949d422,1.228863766300492e-06,2.9258679626244927e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,158,1,1235,1535.3360996104907,3.655562141929728e-05,6502620.129644461,26230.334461780767,108.02458572581955,792.0760829233611,797.4528313934171,5.376748470055977,0.0012974528313934172,2.2605972115559816e-06,0740cd75b7794ce3cef02ddb614d96cf9627b05ef7cd8458e9d2a57e111aa271,1.6950048120634165e-06,4.035726424269151e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,159,1,1245,1535.3361013054955,3.655562145965454e-05,6496599.604632186,25602.105106270927,106.72312497931536,797.4528313934171,804.8699833840914,7.417151990674183,0.0013048699833840911,2.2605972115559875e-06,ff3fb66c0236de9baffc58fd1a11eb2af05d7c76938e8922691aa6f143eb36d2,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,160,1,1247,1535.3361014734955,3.655562146365454e-05,6482116.786798878,24951.396417508575,105.35814689919448,804.8699833840914,807.1673234797162,2.2973400956249024,0.0013071673234797162,2.260597211555989e-06,0424bde8012e58030e7cfa49df2112be644ecf9c8f5c1e3ac686db8eed3626d3,1.592450189491501e-06,3.7915430886083235e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
