candidate_id,original_1d_selection_role,onset_role,ablation,factorial_member,native_K_Pa_sqrt_m,extension_m,radius_m,front_width_m,shielding_Pa_sqrt_m,backstress_mean_Pa,accepted_snapshot_recomputed_backstress_mean_Pa,multiplicity_per_system,opening_stress_Pa,cleavage_stress_Pa,cleavage_barrier_eV,cleavage_raw_rate_s,cleavage_effective_rate_s,emission_stress_by_system_Pa_json,emission_barrier_by_system_eV_json,emission_rate_by_system_s_json,aggregate_emission_rate_s,log10_cleavage_to_emission,peierls_rate_max_s,encounter_rate_max_s,taylor_completion_rate_max_s,state_support,diagnostic_semantics,radius_actual,shielding_actual,backstress_actual,multiplicity_actual
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ZERO_BACKSTRESS,False,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,-3724311.415348353,0.0,8012911880.56448,1505.7677141703573,8013140617.271295,8550780342.93543,1.772929916376615,7535.550503395599,0.0709152569296025,"[8023654206.61502, 8002169647.627359]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-15.287919504334234,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,REFERENCE_RADIUS_ZERO_SHIELD_ZERO_BACKSTRESS,False,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,0.0,0.0,8012911880.56448,1505.7677141703573,8014521383.580311,8014521383.580311,2.1228557504615684,187.8836542294847,1.1052347911247372e-06,"[8025036784.549545, 8003548523.498408]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-20.095204637644297,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS_REFERENCE_MULTIPLICITY,False,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,-3724311.415348353,7983178223.979425,8012911880.56448,1505.547319142136,8013140617.271295,8550780342.93543,1.772929916376615,7535.550503395599,0.0709152569296025,"[29773564.714925766, 29693841.568602562]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.28785593320753,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B0_M0,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,0.0,0.0,8012911880.56448,1505.547319142136,8014521383.580311,8014521383.580311,2.1228557504615684,187.8836542294847,1.1052347911247372e-06,"[8025036784.549545, 8003548523.498408]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.09514106651759,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B0_M1,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,0.0,0.0,8012911880.56448,1505.7677141703573,8014521383.580311,8014521383.580311,2.1228557504615684,187.8836542294847,1.1052347911247372e-06,"[8025036784.549545, 8003548523.498408]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-20.095204637644297,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B1_M0,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,0.0,7983178223.979425,8012911880.56448,1505.547319142136,8014521383.580311,8014521383.580311,2.1228557504615684,187.8836542294847,1.1052347911247372e-06,"[31156142.649451256, 31072717.43965149]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.09514106651759,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B1_M1,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,0.0,7983178223.979425,8012911880.56448,1505.7677141703573,8014521383.580311,8014521383.580311,2.1228557504615684,187.8836542294847,1.1052347911247372e-06,"[31156142.649451256, 31072717.43965149]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-20.095204637644297,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M0,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,-3724311.415348353,0.0,8012911880.56448,1505.547319142136,8014521383.580311,8552253751.424964,1.7720136412156702,7608.744595097583,0.07299782379632436,"[8025036784.549545, 8003548523.498408]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.27528570074204,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M1,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,-3724311.415348353,0.0,8012911880.56448,1505.7677141703573,8014521383.580311,8552253751.424964,1.7720136412156702,7608.744595097583,0.07299782379632436,"[8025036784.549545, 8003548523.498408]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-15.275349271868745,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M0,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,-3724311.415348353,7983178223.979425,8012911880.56448,1505.547319142136,8014521383.580311,8552253751.424964,1.7720136412156702,7608.744595097583,0.07299782379632436,"[31156142.649451256, 31072717.43965149]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.27528570074204,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M1,True,55508232.835343555,2.931106565679095e-06,7.634485073185825e-06,1.505218912405265e-07,-3724311.415348353,7983178223.979425,8012911880.56448,1505.7677141703573,8014521383.580311,8552253751.424964,1.7720136412156702,7608.744595097583,0.07299782379632436,"[31156142.649451256, 31072717.43965149]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-15.275349271868745,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M0,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,0.0,0.0,8012911880.56448,1505.547319142136,8013140617.271295,8013140617.271295,2.1237961843338753,186.02884557017092,1.072825355965977e-06,"[8023654206.61502, 8002169647.627359]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.108066584503554,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M1,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,0.0,0.0,8012911880.56448,1505.7677141703573,8013140617.271295,8013140617.271295,2.1237961843338753,186.02884557017092,1.072825355965977e-06,"[8023654206.61502, 8002169647.627359]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-20.10813015563026,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M0,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,0.0,7983178223.979425,8012911880.56448,1505.547319142136,8013140617.271295,8013140617.271295,2.1237961843338753,186.02884557017092,1.072825355965977e-06,"[29773564.714925766, 29693841.568602562]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-20.108066584503554,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M1,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,0.0,7983178223.979425,8012911880.56448,1505.7677141703573,8013140617.271295,8013140617.271295,2.1237961843338753,186.02884557017092,1.072825355965977e-06,"[29773564.714925766, 29693841.568602562]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-20.10813015563026,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M0,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,-3724311.415348353,0.0,8012911880.56448,1505.547319142136,8013140617.271295,8550780342.93543,1.772929916376615,7535.550503395599,0.0709152569296025,"[8023654206.61502, 8002169647.627359]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.28785593320753,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M1,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,-3724311.415348353,0.0,8012911880.56448,1505.7677141703573,8013140617.271295,8550780342.93543,1.772929916376615,7535.550503395599,0.0709152569296025,"[8023654206.61502, 8002169647.627359]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-15.287919504334234,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B1_M0,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,-3724311.415348353,7983178223.979425,8012911880.56448,1505.547319142136,8013140617.271295,8550780342.93543,1.772929916376615,7535.550503395599,0.0709152569296025,"[29773564.714925766, 29693841.568602562]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137592770003259.75,-15.28785593320753,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,INITIAL_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B1_M1,True,55508232.835343555,2.931106565679095e-06,7.637116338127132e-06,1.505218912405265e-07,-3724311.415348353,7983178223.979425,8012911880.56448,1505.7677141703573,8013140617.271295,8550780342.93543,1.772929916376615,7535.550503395599,0.0709152569296025,"[29773564.714925766, 29693841.568602562]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",137612912022074.0,-15.287919504334234,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS_ACTUAL_MULTIPLICITY,False,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,-2068083.240500525,6402986217.639137,6419534730.807989,1295.3902111660072,8544151758.103194,8903533424.346516,1.5613008053370927,70261.66201319953,54.84773190995951,"[16752964.755268097, 16344215.153647423]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-12.334143141819661,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,REFERENCE_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS,False,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,-2068083.240500525,6402986217.639137,6419534730.807989,1295.3902111660072,8541290630.241391,8900551952.543333,1.5630225426528102,68996.97943291043,51.98812371147379,"[14574610.610918045, 14223228.551760674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-12.357397671227133,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ZERO_SHIELD_ACTUAL_BACKSTRESS,False,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,0.0,6402986217.639137,6419534730.807989,1295.3902111660072,8544151758.103194,8544151758.103194,1.7770553127608804,7214.628956925915,0.062250267233616756,"[16752964.755268097, 16344215.153647423]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-15.279160594794746,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ZERO_BACKSTRESS,False,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,-2068083.240500525,0.0,6419534730.807989,1295.3902111660072,8544151758.103194,8903533424.346516,1.5613008053370927,70261.66201319953,54.84773190995951,"[6505192808.99429, 6333876806.192899]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-12.334143141819661,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,REFERENCE_RADIUS_ZERO_SHIELD_ZERO_BACKSTRESS,False,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,0.0,0.0,6419534730.807989,1295.3902111660072,8541290630.241391,8541290630.241391,1.7788376179736536,7080.242971066194,0.05884200461330728,"[6503014454.84994, 6331755819.591012]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-15.30361435521237,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,ACTUAL_RADIUS_ACTUAL_SHIELD_ACTUAL_BACKSTRESS_REFERENCE_MULTIPLICITY,False,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,-2068083.240500525,6402986217.639137,6419534730.807989,1295.7227413267585,8544151758.103194,8903533424.346516,1.5613008053370927,70261.66201319953,54.84773190995951,"[16752964.755268097, 16344215.153647423]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.334254612077672,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,,,,
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B0_M0,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,0.0,0.0,6419534730.807989,1295.7227413267585,8541290630.241391,8541290630.241391,1.7788376179736536,7080.242971066194,0.05884200461330728,"[6503014454.84994, 6331755819.591012]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-15.30372582547038,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B0_M1,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,0.0,0.0,6419534730.807989,1295.3902111660072,8541290630.241391,8541290630.241391,1.7788376179736536,7080.242971066194,0.05884200461330728,"[6503014454.84994, 6331755819.591012]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-15.30361435521237,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B1_M0,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,0.0,6402986217.639137,6419534730.807989,1295.7227413267585,8541290630.241391,8541290630.241391,1.7788376179736536,7080.242971066194,0.05884200461330728,"[14574610.610918045, 14223228.551760674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-15.30372582547038,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S0_B1_M1,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,0.0,6402986217.639137,6419534730.807989,1295.3902111660072,8541290630.241391,8541290630.241391,1.7788376179736536,7080.242971066194,0.05884200461330728,"[14574610.610918045, 14223228.551760674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-15.30361435521237,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,False,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M0,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,-2068083.240500525,0.0,6419534730.807989,1295.7227413267585,8541290630.241391,8900551952.543333,1.5630225426528102,68996.97943291043,51.98812371147379,"[6503014454.84994, 6331755819.591012]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.357509141485144,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B0_M1,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,-2068083.240500525,0.0,6419534730.807989,1295.3902111660072,8541290630.241391,8900551952.543333,1.5630225426528102,68996.97943291043,51.98812371147379,"[6503014454.84994, 6331755819.591012]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-12.357397671227133,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M0,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,-2068083.240500525,6402986217.639137,6419534730.807989,1295.7227413267585,8541290630.241391,8900551952.543333,1.5630225426528102,68996.97943291043,51.98812371147379,"[14574610.610918045, 14223228.551760674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.357509141485144,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R0_S1_B1_M1,True,49167831.06921971,5.2426686978820885e-05,5.273940598008174e-06,1.8764084350340965e-07,-2068083.240500525,6402986217.639137,6419534730.807989,1295.3902111660072,8541290630.241391,8900551952.543333,1.5630225426528102,68996.97943291043,51.98812371147379,"[14574610.610918045, 14223228.551760674]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-12.357397671227133,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,False,True,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M0,True,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,0.0,0.0,6419534730.807989,1295.7227413267585,8544151758.103194,8544151758.103194,1.7770553127608804,7214.628956925915,0.062250267233616756,"[6505192808.99429, 6333876806.192899]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-15.279272065052757,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B0_M1,True,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,0.0,0.0,6419534730.807989,1295.3902111660072,8544151758.103194,8544151758.103194,1.7770553127608804,7214.628956925915,0.062250267233616756,"[6505192808.99429, 6333876806.192899]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-15.279160594794746,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,False,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M0,True,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,0.0,6402986217.639137,6419534730.807989,1295.7227413267585,8544151758.103194,8544151758.103194,1.7770553127608804,7214.628956925915,0.062250267233616756,"[16752964.755268097, 16344215.153647423]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-15.279272065052757,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,False
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S0_B1_M1,True,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,0.0,6402986217.639137,6419534730.807989,1295.3902111660072,8544151758.103194,8544151758.103194,1.7770553127608804,7214.628956925915,0.062250267233616756,"[16752964.755268097, 16344215.153647423]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118386400163761.0,-15.279160594794746,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,False,True,True
oneD_v2_dbtt_TP_b60d78111740b058,PERSISTENT_WAKE_EXTREME,REINITIATION_ONSET_PRE_EVENT,FACTORIAL_R1_S1_B0_M0,True,49167831.06921971,5.2426686978820885e-05,5.270409084907061e-06,1.8764084350340965e-07,-2068083.240500525,0.0,6419534730.807989,1295.7227413267585,8544151758.103194,8903533424.346516,1.5613008053370927,70261.66201319953,54.84773190995951,"[6505192808.99429, 6333876806.192899]","[0.07423772575569687, 0.07423772575569687]","[45695265852.441086, 45695265852.441086]",118416790271959.97,-12.334254612077672,849300777231.5972,3889902154812.9595,1.0,full_active,COUNTERFACTUAL_DIAGNOSTIC_NOT_PRODUCTION_PHYSICS,True,True,False,False
