candidate_id,original_1d_selection_role,pf_observed_microstructure_role,event_transaction_index,physical_avalanche_index,accepted_pre_step_index,accepted_event_step_index,physical_onset_boundary,projected_extension_before_um,projected_extension_after_um,moving_tip_translation_m,before_active_mobile,before_active_retained,before_wake_mobile,before_wake_retained,before_mobile_total,before_retained_total,before_all_total,after_active_mobile,after_active_retained,after_wake_mobile,after_wake_retained,after_mobile_total,after_retained_total,after_all_total,interval_emitted,interval_escaped,interval_recovered,inferred_wake_discard_or_unobserved_removal,state_conservation_residual,mobile_centroid_shift_tip_relative_m,mobile_width_change_m,retained_centroid_shift_tip_relative_m,retained_width_change_m,operator_active_mobile_after,operator_wake_mobile_after,operator_mobile_entering_wake,operator_mobile_discarded,operator_mobile_conservation_residual,operator_active_retained_after,operator_wake_retained_after,operator_retained_entering_wake,operator_retained_discarded,operator_retained_conservation_residual,onset_after_wake_0_10um_mobile,onset_after_wake_0_10um_retained,onset_after_wake_10_50um_mobile,onset_after_wake_10_50um_retained,onset_after_wake_50_100um_mobile,onset_after_wake_50_100um_retained,onset_after_wake_beyond_100um_mobile,onset_after_wake_beyond_100um_retained,onset_after_near_tip_0_2um_mobile,onset_after_near_tip_0_2um_retained,onset_after_ahead_0_10um_mobile,onset_after_ahead_0_10um_retained,onset_after_ahead_full_active_mobile,onset_after_ahead_full_active_retained,observer_bracket_semantics,outer_commit_state_reset
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,17,1,342,343,False,77.64005195132565,79.93712610496574,2.2970741536401055e-06,9.339373719462905e-09,27409.151017356446,874780.9920664597,282135.92304684763,874780.992066469,309545.07406420406,1184326.066130673,9.508767107705217e-09,27909.13610376959,874772.6062206706,287845.39046204335,874772.6062206802,315754.52656581294,1190527.1327864933,6209.464207512094,0.0,0.0,8.397551691858098,0.0,-3.213052515287784e-07,4.7406952735332575e-09,-1.0867264113356744e-07,7.357833914333906e-08,8.475179273736136e-09,874695.2241521481,8.641944457267681e-10,85.767914312426,-4.928324415232117e-11,873.4715309961614,308671.60244388937,26535.679486360284,8.931854972615838e-05,0.0,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,18,1,346,347,False,79.93712610496574,82.23340249422276,2.2962763892570145e-06,1.0408029994346236e-08,30543.705695603283,874657.5098078627,331668.4989536009,874657.509807873,362212.20464920416,1236869.7144570772,1.0390522221343659e-08,30494.33111763429,874651.7426631104,333002.91187004506,874651.7426631207,363497.2429876794,1238148.9856508002,1285.0408942219801,0.0,0.0,5.769700499018654,0.0,-6.7574067118018e-08,7.939401003493642e-10,-2.712852439500603e-08,1.431696200696804e-08,3.1824961843696296e-09,874376.0946910128,7.225533809976607e-09,281.4151168571552,-7.787548383930698e-12,983.812506862522,361228.39184927614,29559.893188740767,0.00029306550277397037,0.0,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,19,1,356,357,False,82.23340249422276,100.16094124707362,1.7927538752850864e-05,9.734094420512893e-09,28572.713375251064,836080.4153751748,639470.0205900918,836080.4153751846,668042.7339653429,1504123.1493405276,9.689983927568308e-09,28440.249166573114,825584.7353028471,663899.8570250961,825584.7353028568,692340.1061916692,1517924.841494526,24297.571076263906,3.3949080525952358e-18,0.0,10495.878922265489,0.0,-9.428272598813441e-07,-2.2114813491180789e-07,-6.321814011679754e-07,3.3289271029868314e-07,9.734094420512895e-09,603277.4532002558,0.0,232802.96217491908,0.0,1.6705723481595033e-06,668042.4915207017,28572.71337358049,0.24244297063341946,-1.0913936421275139e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,20,1,359,360,False,100.16094124707362,102.45801540071372,2.297074153640092e-06,1.0054918676907177e-08,29508.387471609167,809198.0664842753,697188.5332672521,809198.0664842853,726696.9207388613,1535894.9872231465,1.0001713236916535e-08,29357.328699403137,803653.1519182855,707388.8877396076,803653.1519182955,736746.2164390107,1540399.3683573063,10049.337577632861,0.0,0.0,5544.956443472998,0.0,-3.4250871458780673e-07,-1.0735903171451905e-07,-2.552841381671202e-07,1.3837492552467573e-07,1.9603130539223345e-09,784388.5904790303,8.094605622984842e-09,24809.47600525315,-6.184563972055912e-11,951.661970167866,725745.2329321192,28556.725501441302,0.025836574262939394,-2.1827872842550278e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,21,1,364,365,False,102.45801540071372,104.75508955435383,2.297074153640119e-06,1.0791836759248634e-08,31671.679282793702,781186.5286641417,747762.0825280875,781186.5286641525,779433.7618108812,1560620.2904750337,1.0769781512748611e-08,31609.828583459774,777429.7100844551,754055.3966070693,777429.7100844659,785665.225190529,1563094.935274995,6231.50655208528,0.0,0.0,3756.8617521240376,0.0,-1.79141687295522e-07,-6.897631243573253e-08,-1.372969466382843e-07,8.300157633882556e-08,1.0791836759248634e-08,752191.2145969681,0.0,28995.314067173516,0.0,1020.6154725133616,778413.1161426638,30651.063810280342,0.03019570407923311,-5.093170329928398e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,22,1,373,374,False,104.75508955435383,107.969488677559,3.214399123205162e-06,1.0870735424701575e-08,31902.816575668945,736787.5947314554,817112.2845046698,736787.5947314663,849015.1010803388,1585802.695811805,1.0863004719734661e-08,31878.050704524205,735009.8273716178,819709.4110465436,735009.8273716286,851587.4617510678,1586597.2891226965,2572.385169548448,0.0,0.0,1777.7918586570304,0.0,-6.630014269011627e-08,-3.1197247440433926e-08,-5.7346931756878524e-08,3.376737365270211e-08,1.6918292582976102e-18,690338.3640504981,1.087073542300975e-08,46449.23068096815,-4.3655745685100555e-11,4.952356294981428e-06,849015.0527030523,31902.81657071659,0.04837233410216868,8.731149137020111e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,23,1,383,384,False,107.969488677559,115.41735671325131,7.447868035692314e-06,1.1076963348107849e-08,32510.93019884983,630453.8259774003,969421.4242136779,630453.8259774114,1001932.3544125278,1632386.180389939,1.101398084001275e-08,32325.392482205978,624055.4801441862,978365.4731613307,624055.4801441972,1010690.8656435367,1634746.3457877338,8758.60688704485,2.541098841762901e-20,0.0,6398.441489250166,0.0,-1.9954529201868124e-07,-1.0801417884506872e-07,-1.9160182825377897e-07,1.0987594490232766e-07,1.1076963348107849e-08,518003.24557294906,0.0,112450.58040445123,0.0,3.07979433613298e-06,1001932.2213246094,32510.930195770037,0.13308483851142228,7.275957614183426e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,24,1,388,389,False,115.41735671325131,117.7146968088762,2.2973400956248887e-06,1.0359144654852616e-08,30400.087993386915,595822.6904949743,1014945.2354218401,595822.6904949846,1045345.323415227,1641168.0139102116,1.0280700736846413e-08,30170.284118371495,589135.3014408634,1023562.6710838652,589135.3014408736,1053732.9552022368,1642868.2566431104,8387.720397431869,0.0,0.0,6687.477664533071,0.0,-2.0945658368924343e-07,-1.1115123400531917e-07,-2.2240060975668054e-07,1.0898381199976481e-07,2.858901230151262e-09,561081.3925820049,7.500243424701353e-09,34741.29791297682,-5.0931703299285636e-11,984.5082967218511,1044360.7765893115,29415.579696665063,0.03852919361088425,-1.0913936421275139e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,25,1,389,390,False,117.7146968088762,119.6574708597544,1.9427740508781927e-06,1.0280700736846413e-08,30170.284118371495,589135.3014408634,1023562.6710838652,589135.3014408736,1053732.9552022368,1642868.2566431104,9.247969502731661e-09,27143.236172538855,554486.5052720716,1063950.1918256383,554486.5052720808,1091093.4279981772,1645579.933270258,37360.520378765184,0.0,0.0,34648.84375161771,0.0,-1.0928889783590613e-06,-5.704703130555273e-07,-1.3132878180084935e-06,5.097548743828455e-07,1.0280700736846413e-08,559783.986891536,0.0,29351.314549327362,0.0,2647.1147790541045,1051085.8073455896,27523.169339317392,0.033077592961490154,-2.9103830456733704e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,26,1,399,400,False,119.6574708597544,124.0548411523827,4.397370292628312e-06,9.186123862812215e-09,26959.0516054721,490711.1197097979,1138135.6656128634,490711.1197098071,1165094.7172183355,1655805.8369281427,9.209770725046833e-09,27032.57826298345,487004.3961064866,1142450.5515482984,487004.3961064958,1169483.1298112818,1656487.5259177778,4388.517620019382,5.082197683525802e-21,0.0,3706.8286303842906,0.0,-1.1773514881649547e-07,-5.765334517692311e-08,-1.3104533746902133e-07,6.330099950333643e-08,9.186123862812215e-09,424776.77025988355,0.0,65934.34944991436,0.0,2.973480419439294e-06,1165092.199681134,26959.05160249862,2.517534228041768,7.275957614183426e-12,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,27,1,400,401,False,124.0548411523827,126.35218124800764,2.2973400956249293e-06,9.209770725046833e-09,27032.57826298345,487004.3961064866,1142450.5515482984,487004.3961064958,1169483.1298112818,1656487.5259177778,1.0810936147309365e-08,31728.209018724687,452612.6523480974,1189298.3054775042,452612.65234810824,1221026.514496229,1673639.166844337,51544.418616042705,0.0,0.0,34392.77768948348,0.0,-1.0794515061060702e-06,-5.233530265810328e-07,-9.361217782698167e-07,7.158071738895384e-07,9.209770725046835e-09,452645.72027136374,0.0,34358.67583512288,0.0,870.0439597778524,1168612.3294461453,26162.534303205597,0.7564053586684167,-4.3655745685100555e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,28,1,410,411,False,126.35218124800764,138.07027265511888,1.1718091407111235e-05,1.1220890884412809e-08,32932.84029230416,277418.18835360516,1435861.9136343277,277418.1883536164,1468794.7539266318,1746212.9422802483,1.1612428353542863e-08,34081.793110493316,272303.0933568888,1442973.8678637648,272303.09335690044,1477055.660974258,1749358.7543311585,8309.891648085788,1.1858461261560205e-20,0.0,5164.079597175587,0.0,-1.234019924860368e-07,-6.647444442051561e-08,-1.189220250351328e-07,1.0451490333884619e-07,1.1982889050941136e-18,113423.18329478802,1.1220890883214522e-08,163995.00505882836,0.0,2.6133020044162617e-06,1460016.1163314886,32932.84028969085,8778.637592529885,-9.458744898438454e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,29,1,411,412,False,138.07027265511888,140.36761275074375,2.297340095624875e-06,1.1612428353542863e-08,34081.793110493316,272303.0933568888,1442973.8678637648,272303.09335690044,1477055.660974258,1749358.7543311585,1.0432586351587182e-08,30616.83860146554,237240.04684906206,1487967.2842534266,237240.04684907247,1518584.1228548922,1755824.1697039646,42049.682511963416,0.0,0.0,35584.26713915728,0.0,-8.22839232079284e-07,-4.5277853899496894e-07,-1.2091157444515883e-06,5.341897336741508e-07,1.1612428353542863e-08,237115.3424783376,0.0,35187.75087855119,0.0,1116.4418338048376,1475466.9293233296,32965.35127668848,472.28981712367386,2.9103830456733704e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,30,1,415,416,False,140.36761275074375,142.66495284636866,2.2973400956249293e-06,1.1571273718444762e-08,33957.69593466439,209083.8703720955,1528810.350563703,209083.87037210708,1562768.0464983676,1771851.9168704746,1.1582869775943285e-08,33994.164076654866,203339.1486387215,1537288.4718893645,203339.14863873308,1571282.6359660195,1774621.7846047524,8726.96660919441,0.0,0.0,5957.098874916555,0.0,-1.2942696429536543e-07,-7.514323599190243e-08,-1.6939147655040669e-07,1.042784920417184e-07,1.1571273718444764e-08,176341.61544291757,0.0,32742.25492917793,0.0,1083.7262261601356,1560242.3546755598,32873.96970850426,1441.9655966474675,1.3096723705530167e-10,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,31,1,419,420,False,142.66495284636866,144.96229294199355,2.297340095624875e-06,9.741370378666446e-09,28590.00208423748,173540.37244337943,1575987.9613119143,173540.37244338918,1604577.9633961518,1778118.335839541,9.716359274371716e-09,28514.813052740305,171193.92750465195,1579020.3933183667,171193.92750466167,1607535.2063711071,1778729.1338757686,3116.1449981583282,0.0,0.0,2505.346961930627,0.0,-5.2716022024609094e-08,-3.165818184160079e-08,-8.815785830396675e-08,3.614665152867677e-08,9.741370378666446e-09,143190.66028643868,0.0,30349.712156940746,0.0,921.6237638263922,1601182.3216980947,27668.378320411088,2474.017934230622,-7.275957614183426e-12,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,32,1,429,430,False,144.96229294199355,149.03043363509101,4.068140693097474e-06,1.1136989998294614e-08,32686.44790088277,122735.45794390433,1654773.5969097058,122735.45794391546,1687460.0448105885,1810195.502754504,1.1165866455061158e-08,32768.77267108031,120155.48913551663,1659055.2470710133,120155.4891355278,1691824.0197420935,1811979.5088776215,4793.0819088593125,0.0,0.0,3009.0757857419085,0.0,-6.125080218807074e-08,-3.813551108059716e-08,-8.887353819833578e-08,4.968459617979307e-08,1.1136989998294614e-08,79760.07348594932,0.0,42975.384457955006,0.0,3.4117044614531023e-06,1677384.0797466207,32686.44789747107,10075.965060556075,-4.729372449219227e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,33,1,437,438,False,149.03043363509101,151.77625981260204,2.745826177511022e-06,1.1769770937083166e-08,34543.50474600985,91319.9086904902,1712214.8335278127,91319.90869050198,1746758.3382738226,1838078.2469643245,1.1709516913090338e-08,34366.90758676389,90885.00304630477,1713062.5518622217,90885.00304631649,1747429.4594489855,1838314.462495302,799.9803121560253,0.0,0.0,563.7647811784409,0.0,-1.1117867620120763e-08,-6.976600520419506e-09,-2.0055827154459832e-08,6.832081686629783e-09,3.998594236917254e-10,66086.71547862525,1.136991151339144e-08,25233.19321187632,1.0913936421275139e-11,4.152079118912337e-06,1737539.8704215079,34543.504741857774,9218.467848162632,-1.4551915228366852e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,34,1,447,448,False,151.77625981260204,161.20661797683053,9.43035816422847e-06,1.3185399440452474e-08,38698.236249141206,28301.52312652534,1888603.1739579258,28301.523126538523,1927301.410207067,1955602.9333336055,1.3193130145404848e-08,38719.85036547101,25026.270522023126,1901669.7671095524,25026.27052203632,1940389.6174750235,1965415.8879970596,18524.33204914583,0.0,0.0,8711.37738569174,0.0,-1.3179492240988195e-07,-7.202773737764587e-08,-1.4463469090595564e-07,1.0314506706298539e-07,1.3185399440452474e-08,3562.6392815716736,0.0,24738.883844953663,0.0,2.5337440814849654e-06,1835373.0566096534,38698.236246607456,91928.35359487985,3.637978807091713e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,35,1,450,451,False,161.20661797683053,163.5039580724554,2.297340095624875e-06,1.1579231797196419e-08,33985.61982693002,17686.878377422785,1929424.0454693781,17686.878377434365,1963409.6652963082,1981096.5436737426,1.1601514417393591e-08,34047.859906951635,16605.380771722554,1933846.0027545665,16605.380771734155,1967893.8626615182,1984499.2434332522,7467.064167534001,0.0,0.0,4064.364408024354,0.0,-5.2367726104333013e-08,-2.4034284127729988e-08,-7.9018933181578e-08,3.0304734718349975e-08,5.1009477528916e-09,11057.366368611803,6.478284044304819e-09,6629.512008817459,9.094947017729282e-13,1098.5037101552423,1941095.100339677,32887.11611677478,21216.061246475903,1.8917489796876907e-10,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,36,1,460,461,False,163.5039580724554,168.10312112722474,4.599163054769354e-06,1.0952135200101053e-08,32145.363815838653,6728.757483262805,1979917.679511618,6728.757483273757,2012063.0433274568,2018791.8008107306,1.0976009436026315e-08,32215.822718081683,6350.511009020804,1982237.1313841464,6350.511009031779,2014452.9541022282,2020803.4651112598,5311.023543984629,0.0,0.0,3299.359243455343,0.0,-2.6888542041135152e-08,1.6048242316999344e-08,-4.9619398461942736e-08,1.2834850856441055e-08,1.0952135200101054e-08,1964.7238302775768,0.0,4764.033652985228,0.0,3.5667009721580434e-06,1953827.5335693345,32145.36381227195,58235.50975455553,1.8189894035458565e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,37,1,470,471,False,168.10312112722474,172.98639028131274,4.883269154088002e-06,9.460109141909873e-09,27763.732497582416,1987.6168043431753,2006053.509678181,1987.6168043526354,2033817.2421757635,2035804.858980116,9.491031961770864e-09,27854.726763397455,1846.430678344629,2007023.4986679046,1846.4306783541201,2034878.225431302,2036724.6561096562,4901.454904911574,3.9302328752599536e-19,0.0,3981.6577753713354,0.0,-2.413659309555673e-09,1.135917777757909e-07,-5.164035512546212e-08,2.734215620163764e-10,9.460109141909873e-09,412.56981238813285,0.0,1575.0469919550424,0.0,3.6308160487365064e-06,1959133.5677460108,27763.732493951597,74683.67442612187,8.36735125631094e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,38,1,474,475,False,172.98639028131274,175.28373037693768,2.2973400956249293e-06,9.814812075754192e-09,28805.9351436117,1007.1518628430567,2015000.0314626829,1007.1518628528715,2043805.9666062945,2044813.1184691475,9.902578314487141e-09,29063.40896291357,961.484535589514,2015506.3185995654,961.4845355994166,2044569.727562479,2045531.2120980783,3212.6009798860177,0.0,0.0,2494.5073509551585,0.0,1.3720210277769858e-08,1.0499272226088225e-07,-1.858478411025403e-08,3.0190227590588174e-09,9.814812075754193e-09,473.37061645042485,0.0,533.7812463926318,0.0,915.1530185842565,2006586.4472313956,27890.782125027436,36304.36635631463,-5.820766091346741e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,39,1,483,484,False,175.28373037693768,178.50972988901748,3.2259995120798024e-06,1.0109715732742998e-08,29670.196068313842,375.0615327565356,2024421.8483877454,375.0615327666453,2054092.0444560593,2054467.105988826,1.005173544550448e-08,29501.548466723176,359.12555717859414,2024740.9825110752,359.12555718864587,2054242.5309777984,2054601.656534987,2463.044691134244,0.0,0.0,2328.4941449731123,0.0,6.377225814073885e-08,1.858692390658061e-07,-2.0442839623474607e-08,-3.067060226295403e-09,1.0109715732742996e-08,120.64461534541033,0.0,254.41691741112527,-1.6543612251060553e-24,4.114775441575262e-06,1998949.2094951684,29670.19606419907,55142.83495677612,1.4551915228366852e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
oneD_v2_dbtt_TP_7e668ee637fc3ac5,NEAR_TIP_RETENTION_EXTREME,MOBILE_RICH_LONG_WAKE_AT_REINITIATION,40,1,493,494,False,178.50972988901748,188.74323545615385,1.0233505567136368e-05,9.580844563515409e-09,28117.361994079773,29.176784159039926,2029016.6627456434,29.17678416862077,2057134.0247397232,2057163.2015238919,9.538098312526902e-09,27991.47951505822,26.240495838373135,2028840.9892627224,26.240495847911234,2056832.4687777807,2056858.7092736287,15608.734518326353,2.354751593366955e-18,0.0,15913.226768589579,0.0,2.559148685131102e-06,1.6024937530759983e-07,-8.742462947641843e-08,-9.24742814366054e-09,9.580844563515409e-09,16.061982291079733,0.0,13.114801867960193,0.0,2.199684803143904e-06,1865930.657915241,28117.36199188009,191203.36682228232,-8.731149137020111e-11,,,,,,,,,,,,,,,PREVIOUS_ACCEPTED_ROW_TO_EVENT_CROSSING_ROW; INNER_MICROSTEP_PRECOMMIT_NOT_SERIALIZED,NONE_FOR_MPZ; FIRST_PASSAGE_ACTION_SUBTRACTS_ONE
