candidate_id,parameter,value,is_taylor_peierls_coordinate,coordinate_type
oneD_v2_dbtt_TP_bd5be1610f6e1bce,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,peierls_H0_eV,8.956249677596913,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,peierls_activation_entropy_kB,-17.60733991631551,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,peierls_exp_a,0.336322198403806,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,peierls_exp_n,1.7804077565173926,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_H0_eV,1.3950876152343117,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_activation_entropy_kB,52.44676439461608,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_corr_rho_c_m2,28091118598994.4,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_corr_scale,2.5613005209972433,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_exp_a,0.9945024793264976,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_exp_n,0.8404118893527408,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_bd5be1610f6e1bce,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,Tref_K,481.33,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,peierls_H0_eV,8.04542118014885,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,peierls_activation_entropy_kB,1.982697612037235,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,peierls_exp_a,0.2594953288464908,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,peierls_exp_n,1.04928975154595,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_H0_eV,2.5833400734982233,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_activation_entropy_kB,45.668613112384875,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_corr_rho_c_m2,2051086028648153.5,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_corr_scale,0.1474902676134203,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_exp_a,0.4621228691547476,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_exp_n,0.8748016303687216,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_9555ff54d637c974,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,Tref_K,481.33,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,c_blunt,2.929164256900549,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_G00_eV,2.357721022795886,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_exp_a,0.4968366474844515,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_exp_n,2.618804107885808,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_floor_frac,0.026239358201278,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_gT_eV_per_K,0.0056085130451247,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_sT_GPa_per_K,-0.0012041387008503,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,cleave_sigc0_GPa,6.7501407796517015,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_G00_eV,3.344896922819316,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_exp_a,0.1572539726179093,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_exp_n,0.5156166724395007,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_floor_frac,0.0103682254353579,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_gT_eV_per_K,0.0061668124636635,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_sT_GPa_per_K,-0.0052233074344694,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,emit_sigc0_GPa,2.7143102660775185,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,encounter_efficiency,9.160246308716648,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,explicit_recovery_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,legacy_source_refresh_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,legacy_source_sites_active,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,mobile_shield_fraction,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,n_slip_channels,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,peierls_H0_eV,7.613848595063597,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,peierls_activation_entropy_kB,11.074500208220272,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,peierls_exp_a,1.4766025716351738,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,peierls_exp_n,1.0766282127526374,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,peierls_nu0_s,1000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,peierls_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,recovery_H0_eV,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,recovery_activation_entropy_kB,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,recovery_nu0_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,reference_front_width_um,10.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,reference_source_area_um2,25.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,retained_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,rho_forest_floor_m2,5000000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,rho_source0_m2,523948859759023.8,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,source_recovery_rate_s,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,source_refresh_length_um,0.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,source_sites_per_system,141.0590567476921,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,source_zone_length_um,2.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_H0_eV,1.615083709008449,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_activation_entropy_kB,-6.66865736883851,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_corr_rho_c_m2,159629828392648.8,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_corr_scale,0.374391876097235,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_exp_a,0.7916138493550244,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_exp_n,0.7095931315297949,True,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_nu0_s,100000000000.0,False,MATERIAL_COORDINATE
oneD_v2_dbtt_TP_f2817e7998cb7be6,taylor_stress_fraction,0.5773502691896258,False,MATERIAL_COORDINATE
