implementation,material_class,candidate_id,temperature_K,event_transaction_index,physical_avalanche_index,physical_avalanche_role,post_event_extension_um,native_drive_kind,post_event_native_drive_MPa_sqrt_m,is_resistance_point,right_censored_at_target
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,5,1,INTERIOR_POST_EVENT,22.411475066426803,MODEL_NATIVE_EVENT_INDEXED_K,28.57084364047176,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,6,1,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,27.668429144882705,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,7,1,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,29.226652366511036,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,8,1,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,29.828137008931208,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,9,1,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,28.40299517966246,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,10,1,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,28.48229097450401,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,11,1,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,31.020981056079368,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,12,1,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,25.060337659850152,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,13,1,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,23.402716180145028,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,14,1,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,24.92964747015948,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,15,1,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,25.701167668462286,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,16,1,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,26.14574876518194,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,17,1,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,25.632405583444577,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,18,1,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,25.795387332806737,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,19,1,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,27.21943831281813,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,20,1,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,27.800205556250447,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,DBTT,v913_zeroD_sobol_0202500,900.0,21,1,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,30.090103596882557,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,2,1,INTERIOR_POST_EVENT,10.566766351172998,MODEL_NATIVE_EVENT_INDEXED_K,22.66730755348729,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,3,1,INTERIOR_POST_EVENT,14.803139908890111,MODEL_NATIVE_EVENT_INDEXED_K,23.950169868861252,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,4,1,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,21.9489536506764,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,6,2,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,42.25948494418955,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,7,2,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,44.63944331699444,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,8,2,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,45.55812326032099,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,9,2,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,43.381427209636016,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,10,2,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,43.50253995169603,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,11,2,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,47.380018290493155,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,12,2,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,38.27600598559145,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,13,2,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,35.74423122491255,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,14,2,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,38.076273019429124,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,15,2,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,39.25465362504495,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,16,2,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,39.93368405639401,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,17,2,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,39.14962982982164,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,18,2,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,39.39855980570619,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,19,2,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,41.57358268632214,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,20,2,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,42.460616903358435,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1100.0,21,2,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,45.95809027892007,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,2,1,INTERIOR_POST_EVENT,10.566766351172998,MODEL_NATIVE_EVENT_INDEXED_K,22.216670477020664,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,3,1,INTERIOR_POST_EVENT,14.803139908890111,MODEL_NATIVE_EVENT_INDEXED_K,23.474032717146393,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,4,1,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,21.512601342590628,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,6,2,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,41.49385188292599,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,7,2,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,43.83069153916939,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,8,2,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,44.73272736759489,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,9,2,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,42.595467445944244,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,10,2,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,42.71438593710481,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,11,2,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,46.521614352533874,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,12,2,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,37.58254330982253,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,13,2,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,35.096637789583156,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,14,2,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,37.386428991871966,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,15,2,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,38.54346037537085,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,16,2,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,39.21018852635291,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,17,2,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,38.44033934402642,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,18,2,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,38.684759351129536,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,19,2,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,40.820376417763946,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,20,2,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,41.69133986120565,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,1200.0,21,2,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,45.125448030987144,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,4,3,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,24.648343585877292,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,6,4,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,29.444265885336485,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,7,4,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,31.102500202462213,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,8,4,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,31.74258980103151,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,9,4,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,30.225978401820953,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,10,4,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,30.310363620777697,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,11,4,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,33.01199389035499,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,12,4,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,26.668779823838147,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,13,4,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,24.90476948524484,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,27.351980360463596,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,27.825118509710926,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,27.27880279974218,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,27.452253791466706,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,28.967773168948618,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,29.585843737213263,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,300.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,32.022824460344,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,4,3,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,23.276702865700663,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,6,4,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,27.805678468548216,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,7,4,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,29.371631260832384,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,8,4,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,29.97609956949166,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,9,4,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,28.54388831974005,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,10,4,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,28.62357746156146,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,11,4,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,31.17486072252179,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,12,4,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,25.184649537415947,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,13,4,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,23.51880732144472,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,15,5,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,25.829829371445406,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,16,5,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,26.276637242244913,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,17,5,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,25.760724271555183,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,18,5,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,25.924522688075285,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,19,5,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,27.355702685989822,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,20,5,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,27.939377338484313,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,600.0,21,5,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,30.24073893298474,False,True
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,2,1,INTERIOR_POST_EVENT,10.566766351172998,MODEL_NATIVE_EVENT_INDEXED_K,23.085648951636294,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,3,1,INTERIOR_POST_EVENT,14.803139908890111,MODEL_NATIVE_EVENT_INDEXED_K,24.39223050538723,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,4,1,INTERIOR_POST_EVENT,18.914682684690003,MODEL_NATIVE_EVENT_INDEXED_K,22.35407709048815,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,5,1,INTERIOR_POST_EVENT,22.411475066426803,MODEL_NATIVE_EVENT_INDEXED_K,27.57080411753807,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,6,1,INTERIOR_POST_EVENT,24.691815553413075,MODEL_NATIVE_EVENT_INDEXED_K,26.699976024367356,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,7,1,INTERIOR_POST_EVENT,30.977903897115535,MODEL_NATIVE_EVENT_INDEXED_K,28.203658163960526,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,8,1,INTERIOR_POST_EVENT,33.17990391921708,MODEL_NATIVE_EVENT_INDEXED_K,28.784089581501053,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,9,1,INTERIOR_POST_EVENT,38.150788292087455,MODEL_NATIVE_EVENT_INDEXED_K,27.408830710736144,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,10,1,INTERIOR_POST_EVENT,40.0355875934535,MODEL_NATIVE_EVENT_INDEXED_K,27.485350986548706,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,11,1,INTERIOR_POST_EVENT,41.92038689481954,MODEL_NATIVE_EVENT_INDEXED_K,29.935181585764216,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,12,1,INTERIOR_POST_EVENT,44.09020610628318,MODEL_NATIVE_EVENT_INDEXED_K,24.183173223928208,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,13,1,INTERIOR_POST_EVENT,47.46639350570406,MODEL_NATIVE_EVENT_INDEXED_K,22.583572579617684,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,14,1,INTERIOR_POST_EVENT,49.97566270502666,MODEL_NATIVE_EVENT_INDEXED_K,24.057294402214264,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,15,1,INTERIOR_POST_EVENT,52.08183895673963,MODEL_NATIVE_EVENT_INDEXED_K,24.801817678744147,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,16,1,INTERIOR_POST_EVENT,65.61938756967216,MODEL_NATIVE_EVENT_INDEXED_K,25.230842164000396,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,17,1,INTERIOR_POST_EVENT,68.42896033874455,MODEL_NATIVE_EVENT_INDEXED_K,24.73546219581373,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,18,1,INTERIOR_POST_EVENT,75.53546820628966,MODEL_NATIVE_EVENT_INDEXED_K,24.892741070883073,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,19,1,INTERIOR_POST_EVENT,77.58193683519282,MODEL_NATIVE_EVENT_INDEXED_K,26.26696088871165,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,20,1,INTERIOR_POST_EVENT,89.40268108153701,MODEL_NATIVE_EVENT_INDEXED_K,26.827405613312582,False,False
AUTONOMOUS_V913_ONE_D_DRIVER,Peak,v913_zeroD_sobol_0242980,900.0,21,1,INTERIOR_POST_EVENT,107.77927431065764,MODEL_NATIVE_EVENT_INDEXED_K,29.037174304975107,False,True
