candidate_id,material_class,temperature_K,local_drive_stress_Pa,provider_configuration,cleavage_barrier_eV,emission_barrier_eV,cleavage_rate_s,emission_rate_s,peierls_rate_s,taylor_rate_s,cleavage_hazard_increment,emission_hazard_increment,common_kernel_fingerprint,comparison_status,source_function_direct_match_status
v913_zeroD_sobol_0202500,DBTT,1100,3000000000.0,FEMCZM_CONSISTENT,5.3875678673182374,0.07596755198066715,1.6569903460825847e-11,35895151852503.78,7.022681011429082e-05,13440.882125349875,1.6569903460825846e-17,35895151.85250378,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1100,6000000000.0,PF_CONSISTENT,3.609524093904678,0.07427456985172894,0.0023207840191235164,36542006442624.42,7.022681011429082e-05,13440.882125349875,2.320784019123516e-09,36542006.44262442,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1100,6000000000.0,FEMCZM_CONSISTENT,3.609524093904678,0.07427456985172894,0.0023207840191235164,36542006442624.42,7.022681011429082e-05,13440.882125349875,2.320784019123516e-09,36542006.44262442,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1200,1000000000.0,PF_CONSISTENT,6.358657454241282,0.18968952015220764,1.5772627571565037e-13,12777005025654.596,0.001558216134405624,50241.05973178098,1.5772627571565037e-19,12777005.025654595,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1200,1000000000.0,FEMCZM_CONSISTENT,6.358657454241282,0.18968952015220764,1.5772627571565037e-13,12777005025654.596,0.001558216134405624,50241.05973178098,1.5772627571565037e-19,12777005.025654595,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1200,3000000000.0,PF_CONSISTENT,5.880901811338993,0.08251042731761521,1.6009930179012925e-11,36021470993398.48,0.001558216134405624,50241.05973178098,1.6009930179012924e-17,36021470.99339847,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1200,3000000000.0,FEMCZM_CONSISTENT,5.880901811338993,0.08251042731761521,1.6009930179012925e-11,36021470993398.48,0.001558216134405624,50241.05973178098,1.6009930179012924e-17,36021470.99339847,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1200,6000000000.0,PF_CONSISTENT,3.8559492850478616,0.08067163331599557,0.005114647938568963,36667731187226.164,0.001558216134405624,50241.05973178098,5.114647938568963e-09,36667731.18722616,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0202500,DBTT,1200,6000000000.0,FEMCZM_CONSISTENT,3.8559492850478616,0.08067163331599557,0.005114647938568963,36667731187226.164,0.001558216134405624,50241.05973178098,5.114647938568963e-09,36667731.18722616,32a83115639e2fbeb5d9d727e732ac5f23a38f47f56be9430c2509adba03ff0a,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,300,1000000000.0,PF_CONSISTENT,1.318462760571939,0.7052988223276271,5.67401470896239e-09,113.39430859062239,2.7159112085384765e-108,1.5766785852408888e-44,5.67401470896239e-15,0.00011339430859062238,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,300,1000000000.0,FEMCZM_CONSISTENT,1.318462760571939,0.7052988223276271,5.67401470896239e-09,113.39430859062239,2.7159112085384765e-108,1.5766785852408888e-44,5.67401470896239e-15,0.00011339430859062238,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,300,3000000000.0,PF_CONSISTENT,0.8316955687032856,0.2452818514035364,0.8535311464181523,6060887745.386023,2.7159112085384765e-108,1.5766785852408888e-44,8.535311464181523e-07,6060.887745386022,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,300,3000000000.0,FEMCZM_CONSISTENT,0.8316955687032856,0.2452818514035364,0.8535311464181523,6060887745.386023,2.7159112085384765e-108,1.5766785852408888e-44,8.535311464181523e-07,6060.887745386022,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,300,6000000000.0,PF_CONSISTENT,0.3866454306303909,0.06572042373085935,25570112.051012903,6295575851233.766,2.7159112085384765e-108,1.5766785852408888e-44,25.570112051012902,6295575.8512337655,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,300,6000000000.0,FEMCZM_CONSISTENT,0.3866454306303909,0.06572042373085935,25570112.051012903,6295575851233.766,2.7159112085384765e-108,1.5766785852408888e-44,25.570112051012902,6295575.8512337655,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,600,1000000000.0,PF_CONSISTENT,2.804677246521537,1.118751287807786,2.2122692380585578e-10,32062.15887500319,1.6480021870551254e-48,3.970741222040148e-17,2.2122692380585577e-16,0.03206215887500319,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,600,1000000000.0,FEMCZM_CONSISTENT,2.804677246521537,1.118751287807786,2.2122692380585578e-10,32062.15887500319,1.6480021870551254e-48,3.970741222040148e-17,2.2122692380585577e-16,0.03206215887500319,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,600,3000000000.0,PF_CONSISTENT,1.7546188520436905,0.37298065631302485,0.1461976180331228,58910181610.11184,1.6480021870551254e-48,3.970741222040148e-17,1.4619761803312281e-07,58910.18161011184,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,600,3000000000.0,FEMCZM_CONSISTENT,1.7546188520436905,0.37298065631302485,0.1461976180331228,58910181610.11184,1.6480021870551254e-48,3.970741222040148e-17,1.4619761803312281e-07,58910.18161011184,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,600,6000000000.0,PF_CONSISTENT,0.804602480683338,0.09504563107477386,13954895.981115123,12727462423094.223,1.6480021870551254e-48,3.970741222040148e-17,13.954895981115122,12727462.423094222,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,600,6000000000.0,FEMCZM_CONSISTENT,0.804602480683338,0.09504563107477386,13954895.981115123,12727462423094.223,1.6480021870551254e-48,3.970741222040148e-17,13.954895981115122,12727462.423094222,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,900,1000000000.0,PF_CONSISTENT,4.28031368151468,1.5102294309520539,8.597819031770739e-11,279368.4678063166,1.3952066014733366e-28,5.4023293394276795e-08,8.597819031770739e-17,0.27936846780631663,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,900,1000000000.0,FEMCZM_CONSISTENT,4.28031368151468,1.5102294309520539,8.597819031770739e-11,279368.4678063166,1.3952066014733366e-28,5.4023293394276795e-08,8.597819031770739e-17,0.27936846780631663,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,900,3000000000.0,PF_CONSISTENT,2.6549412807911983,0.48078403864893177,0.10866086385304094,162486717367.48358,1.3952066014733366e-28,5.4023293394276795e-08,1.0866086385304094e-07,162486.71736748356,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,900,3000000000.0,FEMCZM_CONSISTENT,2.6549412807911983,0.48078403864893177,0.10866086385304094,162486717367.48358,1.3952066014733366e-28,5.4023293394276795e-08,1.0866086385304094e-07,162486.71736748356,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,900,6000000000.0,PF_CONSISTENT,1.2003290855457105,0.11604209284480876,15189481.24315644,17917725003981.445,1.3952066014733366e-28,5.4023293394276795e-08,15.18948124315644,17917725.003981445,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,900,6000000000.0,FEMCZM_CONSISTENT,1.2003290855457105,0.11604209284480876,15189481.24315644,17917725003981.445,1.3952066014733366e-28,5.4023293394276795e-08,15.18948124315644,17917725.003981445,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1100,1000000000.0,PF_CONSISTENT,5.257949911273875,1.757861163627132,6.503988256382158e-11,706714.8523144042,2.4607521998400948e-21,0.00011322177397208189,6.503988256382157e-17,0.7067148523144042,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1100,1000000000.0,FEMCZM_CONSISTENT,5.257949911273875,1.757861163627132,6.503988256382158e-11,706714.8523144042,2.4607521998400948e-21,0.00011322177397208189,6.503988256382157e-17,0.7067148523144042,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1100,3000000000.0,PF_CONSISTENT,3.2422267462789414,0.5413211173401363,0.11180219377950039,264828186523.41336,2.4607521998400948e-21,0.00011322177397208189,1.1180219377950038e-07,264828.18652341334,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1100,3000000000.0,FEMCZM_CONSISTENT,3.2422267462789414,0.5413211173401363,0.11180219377950039,264828186523.41336,2.4607521998400948e-21,0.00011322177397208189,1.1180219377950038e-07,264828.18652341334,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1100,6000000000.0,PF_CONSISTENT,1.4516726908447557,0.125692522078848,17868265.107784048,21242960906396.164,2.4607521998400948e-21,0.00011322177397208189,17.868265107784048,21242960.90639616,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1100,6000000000.0,FEMCZM_CONSISTENT,1.4516726908447557,0.125692522078848,17868265.107784048,21242960906396.164,2.4607521998400948e-21,0.00011322177397208189,17.868265107784048,21242960.90639616,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1200,1000000000.0,PF_CONSISTENT,5.744874035583592,1.877385188003167,5.965968444813363e-11,1043324.0623076877,1.2837453746966824e-18,0.0019926718801749946,5.965968444813363e-17,1.0433240623076876,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1200,1000000000.0,FEMCZM_CONSISTENT,5.744874035583592,1.877385188003167,5.965968444813363e-11,1043324.0623076877,1.2837453746966824e-18,0.0019926718801749946,5.965968444813363e-17,1.0433240623076876,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1200,3000000000.0,PF_CONSISTENT,3.5319042222174657,0.5681344360749234,0.11742082041988604,328874630083.3764,1.2837453746966824e-18,0.0019926718801749946,1.1742082041988604e-07,328874.63008337637,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1200,3000000000.0,FEMCZM_CONSISTENT,3.5319042222174657,0.5681344360749234,0.11742082041988604,328874630083.3764,1.2837453746966824e-18,0.0019926718801749946,1.1742082041988604e-07,328874.63008337637,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1200,6000000000.0,PF_CONSISTENT,1.5735755882827571,0.12928564217760083,19695335.56629957,22914700627966.367,1.2837453746966824e-18,0.0019926718801749946,19.69533556629957,22914700.627966367,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0129902,weak-T,1200,6000000000.0,FEMCZM_CONSISTENT,1.5735755882827571,0.12928564217760083,19695335.56629957,22914700627966.367,1.2837453746966824e-18,0.0019926718801749946,19.69533556629957,22914700.627966367,5e4c859fc5773d646ea20c389dfa74fefb4ceebafb3cdfebccae7cc165c88b6b,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,300,1000000000.0,PF_CONSISTENT,1.5746987262456638,3.1240558686422877,2.813945554784163e-13,2.637917841010981e-39,1.472915939563259e-101,0.005252217212721102,2.813945554784163e-19,2.6379178410109808e-45,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,300,1000000000.0,FEMCZM_CONSISTENT,1.5746987262456638,3.1240558686422877,2.813945554784163e-13,2.637917841010981e-39,1.472915939563259e-101,0.005252217212721102,2.813945554784163e-19,2.6379178410109808e-45,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,300,3000000000.0,PF_CONSISTENT,0.9112016653277651,2.815309877526395,0.03940721431464631,4.054764491291873e-34,1.472915939563259e-101,0.005252217212721102,3.940721431464631e-08,4.0547644912918724e-40,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,300,3000000000.0,FEMCZM_CONSISTENT,0.9112016653277651,2.815309877526395,0.03940721431464631,4.054764491291873e-34,1.472915939563259e-101,0.005252217212721102,3.940721431464631e-08,4.0547644912918724e-40,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,300,6000000000.0,PF_CONSISTENT,0.41923921468950337,2.4770804263991675,7247382.086996409,1.9497114075207182e-28,1.472915939563259e-101,0.005252217212721102,7.247382086996409,1.949711407520718e-34,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,300,6000000000.0,FEMCZM_CONSISTENT,0.41923921468950337,2.4770804263991675,7247382.086996409,1.9497114075207182e-28,1.472915939563259e-101,0.005252217212721102,7.247382086996409,1.949711407520718e-34,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,600,1000000000.0,PF_CONSISTENT,3.4718366737512056,2.3560320343619114,5.507384964936602e-16,1.2980514374384724e-06,3.837858699279142e-45,22917.716318868035,5.507384964936602e-22,1.2980514374384723e-12,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,600,1000000000.0,FEMCZM_CONSISTENT,3.4718366737512056,2.3560320343619114,5.507384964936602e-16,1.2980514374384724e-06,3.837858699279142e-45,22917.716318868035,5.507384964936602e-22,1.2980514374384723e-12,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,600,3000000000.0,PF_CONSISTENT,1.8442540474163853,2.175240928285943,0.02582484912912723,4.284206113625459e-05,3.837858699279142e-45,22917.716318868035,2.5824849129127228e-08,4.2842061136254585e-11,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,600,3000000000.0,FEMCZM_CONSISTENT,1.8442540474163853,2.175240928285943,0.02582484912912723,4.284206113625459e-05,3.837858699279142e-45,22917.716318868035,2.5824849129127228e-08,4.2842061136254585e-11,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,600,6000000000.0,PF_CONSISTENT,0.7712969040549855,1.9716183893110577,26575481.04925137,0.0021989958338706874,3.837858699279142e-45,22917.716318868035,26.57548104925137,2.1989958338706872e-09,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,600,6000000000.0,FEMCZM_CONSISTENT,0.7712969040549855,1.9716183893110577,26575481.04925137,0.0021989958338706874,3.837858699279142e-45,22917.716318868035,26.57548104925137,2.1989958338706872e-09,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,900,1000000000.0,PF_CONSISTENT,5.117455113652292,1.5578650796516547,1.7644225610166284e-15,151157.42796344412,2.4512784883925175e-26,3744963.2439640933,1.7644225610166285e-21,0.1511574279634441,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,900,1000000000.0,FEMCZM_CONSISTENT,5.117455113652292,1.5578650796516547,1.7644225610166284e-15,151157.42796344412,2.4512784883925175e-26,3744963.2439640933,1.7644225610166285e-21,0.1511574279634441,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,900,3000000000.0,PF_CONSISTENT,2.422011091427839,1.4591101659486878,2.18990263239543,540048.3842270524,2.4512784883925175e-26,3744963.2439640933,2.18990263239543e-06,0.5400483842270524,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,900,3000000000.0,FEMCZM_CONSISTENT,2.422011091427839,1.4591101659486878,2.18990263239543,540048.3842270524,2.4512784883925175e-26,3744963.2439640933,2.18990263239543e-06,0.5400483842270524,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,900,6000000000.0,PF_CONSISTENT,0.9100320552060717,1.346042677439604,641408579.8589748,2320506.236783118,2.4512784883925175e-26,3744963.2439640933,641.4085798589748,2.320506236783118,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,900,6000000000.0,FEMCZM_CONSISTENT,0.9100320552060717,1.346042677439604,641408579.8589748,2320506.236783118,2.4512784883925175e-26,3744963.2439640933,641.4085798589748,2.320506236783118,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1100,1000000000.0,PF_CONSISTENT,6.010509765621919,1.0169477588815126,2.3186707227558224e-14,1753175216.1308806,1.6892148813296058e-19,23893252.68257165,2.3186707227558223e-20,1753.1752161308805,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1100,1000000000.0,FEMCZM_CONSISTENT,6.010509765621919,1.0169477588815126,2.3186707227558224e-14,1753175216.1308806,1.6892148813296058e-19,23893252.68257165,2.3186707227558223e-20,1753.1752161308805,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
